mission_phase;B_Fuel_kW;B_Eng_Air_kW;B_Electric_Input_kW;W_Bat_Power_out_kW;W_Electric_Motor_in_kW;W_Mec_Engine_out_kW;W_Mec_Hydraulic_Electric_MT_kW;W_Mec_Motor_out_kW;B_Thrust_kW;B_Eng_Gases_kW;B_Bleed_MT_kW;B_Bat_Heat_kW;B_Inverter_Heat_kW;B_Motor_Heat_kW;B_Prop_Air_kW;B_Dest_Engine_kW;B_Dest_Bat_kW;B_Dest_Inverter_kW;B_Dest_Motor_kW;B_Dest_Prop_kW;P_dissipada_Bat_kW;P_loss_Inv_kW;T0_env_K;I_bat_A;Voc_bat_V;Vload_bat_V;eta_ex_engine;eta_ex_bat;eta_ex_inverter;eta_ex_motor;eta_ex_prop;eta_ex_global
reserve_cruise;5218,982049;82,540402;14,998776;14,967185;168,18842;1181,188912;29,828;163,265845;1113,423884;1859,981304;1,823818;0;0;0;0;2228,700417;0,031592;0;4,922575;268,890951;0,031592;0;539,518263;20,375876;736,104624;734,554181;0,228428;0,997894;1;0,970732;0,82816;0,209427
reserve_cruise;5215,697567;82,507907;15,00122;14,969466;168,18842;1179,871747;29,828;163,265845;1112,197098;1858,627104;1,823818;0;0;0;0;2228,054804;0,031753;0;4,922575;268,627518;0,031753;0;539,518263;20,428586;734,324908;732,77055;0,228323;0,997883;1;0,970732;0,828059;0,209327
reserve_descent_3;2815,247182;52,593324;0,421994;0,421977;0;172,711373;29,828;0;45,085106;921,125275;1,823766;0;0;0;93,083992;1742,352092;0,000017;0,421977;0;34,542275;0,000017;0,421977;539,518263;0,574669;734,324908;734,295752;0,070624;0,99996;0;0;0,261043;0,015719
reserve_descent_3;2840,871562;53,118979;0,421994;0,421977;0;177,865132;29,828;0;48,092316;927,457758;1,789465;0;0;0;94,19979;1757,050185;0,000017;0,421977;0;35,573026;0,000017;0,421977;540,506519;0,574673;734,319395;734,290239;0,071767;0,99996;0;0;0,270386;0,016616
reserve_descent_3;2906,667218;54,544372;0,421994;0,421977;0;184,470187;29,828;0;50,412348;944,00238;1,720727;0;0;0;97,163801;1801,190296;0,000017;0,421977;0;36,894037;0,000017;0,421977;542,487081;0,574682;734,308373;734,279216;0,072368;0,99996;0;0;0,273282;0,017022
reserve_descent_3;2930,452437;54,959325;0,421994;0,421977;0;190,140181;29,828;0;53,836441;950,24355;1,686376;0;0;0;98,275703;1813,513655;0,000017;0,421977;0;38,028036;0,000017;0,421977;543,476874;0,574686;734,302863;734,273706;0,073681;0,99996;0;0;0,283141;0,018031
reserve_descent_4;2931,652724;51,675237;0,421994;0,421977;0;189,0385;29,828;0;57,104974;947,573665;1,686264;0;0;0;94,125826;1815,201531;0,000017;0,421977;0;37,8077;0,000017;0,421977;543,476874;0,574686;734,302863;734,273706;0,073363;0,99996;0;0;0,302081;0,019139
reserve_descent_4;2955,375691;52,06405;0,421994;0,421977;0;194,726487;29,828;0;60,544531;953,748169;1,651818;0;0;0;95,236658;1827,485267;0,000017;0,421977;0;38,945297;0,000017;0,421977;544,46944;0,574691;734,29708;734,267923;0,074666;0,99996;0;0;0,310921;0,020129
reserve_descent_4;2999,596609;52,84368;0,421994;0,421977;0;205,722443;29,828;0;66,982497;964,516253;1,583128;0;0;0;97,595457;1850,790465;0,000017;0,421977;0;41,144489;0,000017;0,421977;546,448837;0,5747;734,285518;734,25636;0,077168;0,99996;0;0;0,325596;0,021941
reserve_descent_4;3021,536868;53,233737;0,421994;0,421977;0;211,153342;29,828;0;70,098892;969,793809;1,548863;0;0;0;98,823782;1862,446591;0,000017;0,421977;0;42,230668;0,000017;0,421977;547,436243;0,574704;734,279738;734,25058;0,078374;0,99996;0;0;0,331981;0,022795
reserve_descent_5;3024,481772;49,167781;0,421994;0,421977;0;209,765154;29,828;0;73,794618;967,038158;1,548739;0;0;0;94,017505;1865,469502;0,000017;0,421977;0;41,953031;0,000017;0,421977;547,436243;0,574704;734,279738;734,25058;0,077951;0,99996;0;0;0,351796;0,024005
reserve_descent_5;3075,175559;50,061512;0,421994;0,421977;0;214,909469;29,828;0;75,540834;979,966239;1,496977;0;0;0;96,386741;1899,036387;0,000017;0,421977;0;42,981894;0,000017;0,421977;548,927842;0,574711;734,270508;734,24135;0,07831;0,99996;0;0;0,351501;0,024168
reserve_descent_5;3142,80663;51,050705;0,421994;0,421977;0;231,10088;29,828;0;84,578394;997,14086;1,393936;0;0;0;100,30231;1934,393659;0,000017;0,421977;0;46,220176;0,000017;0,421977;551,896996;0,574726;734,252058;734,222899;0,081697;0,99996;0;0;0,36598;0,026478
reserve_descent_5;3174,131914;51,544524;0,421994;0,421977;0;238,919498;29,828;0;88,742395;1004,52413;1,34258;0;0;0;102,393203;1951,062229;0,000017;0,421977;0;47,7839;0,000017;0,421977;553,376716;0,574733;734,242837;734,213678;0,083315;0,99996;0;0;0,371432;0,027508
reserve_descent_6;3177,61247;48,029418;0,421994;0,421977;0;237,806413;29,828;0;91,678213;1002,550406;1,342488;0;0;0;98,566918;1954,114582;0,000017;0,421977;0;47,561283;0,000017;0,421977;553,376716;0,574733;734,242837;734,213678;0,082971;0,99996;0;0;0,385516;0,028418
reserve_descent_6;3206,757919;48,478002;0,421994;0,421977;0;243,871411;29,828;0;94,678096;1009,406408;1,299435;0;0;0;100,419033;1970,830667;0,000017;0,421977;0;48,774282;0,000017;0,421977;554,617139;0,57474;734,234677;734,205517;0,08408;0,99996;0;0;0,38823;0,029081
reserve_descent_6;3264,198933;49,277155;0,421994;0,421977;0;256,021062;29,828;0;100,570121;1023,598322;1,213498;0;0;0;104,246728;2002,815206;0,000017;0,421977;0;51,204212;0,000017;0,421977;557,092836;0,574752;734,218364;734,189204;0,086269;0,99996;0;0;0,39282;0,030348
reserve_descent_6;3292,921129;49,664925;0,421994;0,421977;0;262,434325;29,828;0;103,777456;1030,769429;1,170603;0;0;0;106,170004;2018,383697;0,000017;0,421977;0;52,486865;0,000017;0,421977;558,328413;0,574759;734,210211;734,181051;0,087436;0,99996;0;0;0,395442;0,031043
reserve_descent_7;4218,88964;28,080271;0,421994;0,421977;0;577,461204;29,828;0;414,518669;1321,827815;1,170137;0;0;0;47,450294;2316,682755;0,000017;0,421977;0;115,492241;0,000017;0,421977;558,328413;0,574759;734,210211;734,181051;0,142994;0,99996;0;0;0,717829;0,097594
reserve_descent_7;4240,833689;28,242661;0,421994;0,421977;0;577,403022;29,828;0;413,258474;1326,568884;1,144347;0;0;0;48,663944;2334,132097;0,000017;0,421977;0;115,480604;0,000017;0,421977;559,07127;0,574765;734,202596;734,173435;0,142239;0,99996;0;0;0,715719;0,096793
reserve_descent_7;4289,716177;28,593635;0,421994;0,421977;0;577,773083;29,828;0;411,115624;1337,7375;1,09276;0;0;0;51,102843;2371,878468;0,000017;0,421977;0;115,554617;0,000017;0,421977;560,557063;0,574777;734,187371;734,158209;0,140703;0,99996;0;0;0,711552;0,095194
reserve_descent_7;4323,488437;28,817826;0,421994;0,421977;0;578,197797;29,828;0;410,230259;1346,524577;1,066963;0;0;0;52,327979;2396,688927;0,000017;0,421977;0;115,639559;0,000017;0,421977;561,3;0,574783;734,179762;734,1506;0,139702;0,99996;0;0;0,709498;0,094247
hold;7156,630848;148,611304;15,001417;14,96965;168,18842;1722,662793;29,828;163,265845;1585,584828;2557,746523;1,171794;0;0;0;0;2993,833042;0,031766;0;4,922575;377,185728;0,031766;0;558,328413;20,432893;734,179762;732,625094;0,239895;0,997882;1;0,970732;0,840745;0,216603
hold;7151,165206;148,548142;15,005474;14,973439;168,18842;1720,455129;29,828;163,265845;1583,506007;2555,445401;1,171794;0;0;0;0;2992,813024;0,032035;0;4,922575;376,744195;0,032035;0;558,328413;20,525026;731,081839;729,521068;0,239774;0,997865;1;0,970732;0,840627;0,216482
hold;7140,302979;148,422352;15,00776;14,975552;168,18842;1716,073539;29,828;163,265845;1579,379622;2550,8744;1,171794;0;0;0;0;2990,777598;0,032208;0;4,922575;375,867877;0,032208;0;558,328413;20,700014;725,01205;723,456121;0,239535;0,997854;1;0,970732;0,840391;0,216243
hold;7134,907262;148,359736;15,001729;14,969942;168,18842;1713,89992;29,828;163,265845;1577,332351;2548,60487;1,171794;0;0;0;0;2989,762414;0,031787;0;4,922575;375,433153;0,031787;0;558,328413;20,924388;716,949464;715,430327;0,239416;0,997881;1;0,970732;0,840273;0,216124
