mission_phase;B_Fuel_kW;B_Eng_Air_kW;B_Electric_Input_kW;W_Bat_Power_out_kW;W_Electric_Motor_in_kW;W_Mec_Engine_out_kW;W_Mec_Hydraulic_Electric_MT_kW;W_Mec_Motor_out_kW;B_Thrust_kW;B_Eng_Gases_kW;B_Bleed_MT_kW;B_Bat_Heat_kW;B_Inverter_Heat_kW;B_Motor_Heat_kW;B_Prop_Air_kW;B_Dest_Engine_kW;B_Dest_Bat_kW;B_Dest_Inverter_kW;B_Dest_Motor_kW;B_Dest_Prop_kW;P_dissipada_Bat_kW;P_loss_Inv_kW;T0_env_K;I_bat_A;Voc_bat_V;Vload_bat_V;eta_ex_engine;eta_ex_bat;eta_ex_inverter;eta_ex_motor;eta_ex_prop;eta_ex_global
reserve_cruise;5645,296708;89,862557;45,140354;44,854084;345,402465;1257,624397;29,828;335,468797;1277,796856;2006,846311;1,823818;0;0;0;0;2439,03674;0,28627;0;9,933668;318,618639;0,28627;0;539,518263;61,315051;736,203481;731,534639;0,224484;0,993658;1;0,97124;0,802085;0,221061
reserve_cruise;5641,703111;89,826065;45,146691;44,85892;345,402465;1256,218468;29,828;335,468797;1276,4564;2005,374558;1,823818;0;0;0;0;2438,284332;0,287771;0;9,933668;318,337453;0,287771;0;539,518263;61,477961;734,355705;729,67482;0,224381;0,993626;1;0,97124;0,801952;0,220967
reserve_descent_3;3099,21915;57,898375;0,710204;0,710157;0;190,132643;29,828;0;27,767249;1014,338341;1,823766;0;0;0;124,338865;1920,994776;0,000047;0,710157;0;38,026529;0,000047;0,710157;539,518263;0,967112;734,355705;734,306949;0,069671;0,999934;0;0;0,146041;0,008793
reserve_descent_3;3127,427069;58,477025;0,710204;0,710157;0;195,806195;29,828;0;30,721671;1021,307984;1,789466;0;0;0;125,923285;1937,172451;0,000047;0,710157;0;39,161239;0,000047;0,710157;540,506492;0,967116;734,352594;734,303838;0,070823;0,999934;0;0;0,156898;0,009641
reserve_descent_3;3199,861479;60,046237;0,710204;0,710157;0;203,077762;29,828;0;32,544297;1039,518616;1,720726;0;0;0;129,917913;1985,762612;0,000047;0,710157;0;40,615552;0,000047;0,710157;542,487113;0,967124;734,346375;734,297618;0,071446;0,999934;0;0;0,160255;0,009981
reserve_descent_3;3226,045033;60,503032;0,710204;0,710157;0;209,319482;29,828;0;35,942622;1046,38843;1,686376;0;0;0;131,512964;1999,325776;0,000047;0,710157;0;41,863896;0,000047;0,710157;543,476874;0,967129;734,343265;734,294509;0,072766;0,999934;0;0;0,171712;0,010934
reserve_descent_4;3227,366353;56,887679;0,710204;0,710157;0;208,106676;29,828;0;40,386815;1043,448489;1,686264;0;0;0;126,098526;2001,184603;0,000047;0,710157;0;41,621335;0,000047;0,710157;543,476874;0,967129;734,343265;734,294509;0,072447;0,999934;0;0;0,194068;0,012294
reserve_descent_4;3253,485097;57,315762;0,710204;0,710157;0;214,369092;29,828;0;43,804614;1050,245871;1,651815;0;0;0;127,69066;2014,706081;0,000047;0,710157;0;42,873818;0,000047;0,710157;544,469549;0,967133;734,340003;734,291246;0,073758;0,999934;0;0;0,204342;0,013228
reserve_descent_4;3302,166258;58,174028;0,710204;0,710157;0;226,474152;29,828;0;50,140592;1062,098255;1,583125;0;0;0;131,038729;2040,356754;0,000047;0,710157;0;45,29483;0,000047;0,710157;546,448941;0,967141;734,333478;734,284721;0,076273;0,999934;0;0;0,221397;0,014918
reserve_descent_4;3326,31709;58,603385;0,710204;0,710157;0;232,452225;29,828;0;53,188588;1067,906641;1,548863;0;0;0;132,773192;2053,184747;0,000047;0,710157;0;46,490445;0,000047;0,710157;547,436243;0,967146;734,330217;734,281459;0,077485;0,999934;0;0;0,228815;0,01571
reserve_descent_5;3329,559051;54,1273;0,710204;0,710157;0;230,924012;29,828;0;58,273683;1064,872232;1,548739;0;0;0;126,465526;2056,513368;0,000047;0,710157;0;46,184802;0,000047;0,710157;547,436243;0,967146;734,330217;734,281459;0,077062;0,999934;0;0;0,25235;0,017218
reserve_descent_5;3385,369584;55,111229;0,710204;0,710157;0;236,588023;29,828;0;59,619946;1079,103312;1,496972;0;0;0;129,650472;2093,464507;0,000047;0,710157;0;47,317605;0,000047;0,710157;548,927974;0,967153;734,325011;734,276253;0,077436;0,999934;0;0;0,251999;0,017325
reserve_descent_5;3459,821964;56,200193;0,710204;0,710157;0;254,41252;29,828;0;68,392427;1098,008503;1,393932;0;0;0;135,137589;2132,379202;0,000047;0,710157;0;50,882504;0,000047;0,710157;551,897107;0,967166;734,314603;734,265845;0,080842;0,999934;0;0;0,268825;0,019448
reserve_descent_5;3494,304302;56,743782;0,710204;0,710157;0;263,019133;29,828;0;72,371908;1106,134704;1,34258;0;0;0;138,043398;2150,723668;0,000047;0,710157;0;52,603827;0,000047;0,710157;553,376716;0,967173;734,3094;734,260642;0,082468;0,999934;0;0;0,275158;0,020376
reserve_descent_6;3498,135947;52,874111;0,710204;0,710157;0;261,793772;29,828;0;76,45435;1103,961336;1,342488;0;0;0;132,980667;2154,084462;0,000047;0,710157;0;52,358754;0,000047;0,710157;553,376716;0,967173;734,3094;734,260642;0,082124;0,999934;0;0;0,29204;0,021526
reserve_descent_6;3530,21817;53,36789;0,710204;0,710157;0;268,470415;29,828;0;79,250057;1111,506984;1,299437;0;0;0;135,526275;2172,481224;0,000047;0,710157;0;53,694083;0,000047;0,710157;554,617078;0,967179;734,3048;734,25604;0,08324;0,999934;0;0;0,295191;0,02211
reserve_descent_6;3593,455042;54,247687;0,710204;0,710157;0;281,845409;29,828;0;84,699629;1127,129444;1,2135;0;0;0;140,776698;2207,686376;0,000047;0,710157;0;56,369082;0,000047;0,710157;557,092781;0,967191;734,2956;734,24684;0,085444;0,999934;0;0;0,300518;0,023215
reserve_descent_6;3625,075647;54,674589;0,710204;0,710157;0;288,905883;29,828;0;87,700969;1135,023526;1,170603;0;0;0;143,423738;2224,822224;0,000047;0,710157;0;57,781177;0,000047;0,710157;558,328413;0,967197;734,291002;734,242242;0,086618;0,999934;0;0;0,303562;0,023829
reserve_descent_7;4613,471612;30,761132;0,710204;0,710157;0;620,18509;29,828;0;426,311521;1444,239745;1,170137;0;0;0;69,836551;2548,809772;0,000047;0,710157;0;124,037018;0,000047;0,710157;558,328413;0,967197;734,291002;734,242242;0,139961;0,999934;0;0;0,687394;0,09178
reserve_descent_7;4637,623723;30,939373;0,710204;0,710157;0;620,310245;29,828;0;424,83357;1449,481023;1,144347;0;0;0;71,414626;2567,79948;0,000047;0,710157;0;124,062049;0,000047;0,710157;559,07127;0,967203;734,286703;734,237943;0,139259;0,999934;0;0;0,684873;0,090985
reserve_descent_7;4695,196732;31,344176;0,710204;0,710157;0;621,078609;29,828;0;422,274222;1463,128846;1,09276;0;0;0;74,588665;2611,412692;0,000047;0,710157;0;124,215722;0,000047;0,710157;560,557063;0,967214;734,278108;734,229347;0,137713;0,999934;0;0;0,679905;0,089328
reserve_descent_7;4731,977701;31,589606;0,710204;0,710157;0;621,718264;29,828;0;421,190006;1472,657771;1,066963;0;0;0;76,184605;2638,29631;0,000047;0,710157;0;124,343653;0,000047;0,710157;561,3;0,96722;734,273811;734,22505;0,136777;0,999934;0;0;0,677461;0,088406
hold;7660,197094;161,017373;45,146965;44,859129;345,402465;1806,519578;29,828;335,468797;1760,921809;2724,728117;1,171794;0;0;0;0;3258,966978;0,287836;0;9,933668;428,397675;0,287836;0;558,328413;61,48519;734,273811;729,592424;0,234791;0,993624;1;0,97124;0,822097;0,223855
hold;7654,487101;160,94811;45,157215;44,866951;345,402465;1804,284725;29,828;335,468797;1758,78242;2722,35076;1,171794;0;0;0;0;3257,799932;0,290264;0;9,933668;427,950704;0,290264;0;558,328413;61,76205;731,148252;726,44854;0,234678;0,993572;1;0,97124;0,821956;0,223747
hold;7643,145536;160,810289;45,164327;44,872379;345,402465;1799,850997;29,828;335,468797;1754,537628;2717,630712;1,171794;0;0;0;0;3255,474322;0,291949;0;9,933668;427,063959;0,291949;0;558,328413;62,291132;725,05228;720,365441;0,234455;0,993536;1;0,97124;0,821674;0,223533
hold;7637,516019;160,741759;45,149466;44,861037;345,402465;1797,652873;29,828;335,468797;1752,432949;2715,288849;1,171794;0;0;0;0;3254,316261;0,288428;0;9,933668;426,624334;0,288428;0;558,328413;62,968856;717,012637;712,432144;0,234345;0,993612;1;0,97124;0,821534;0,223428
