segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;temperature_C;mdot_fuel_kg_s;mdot_air_kg_s;AFR_esteq;AFR_real_adjusted;excesso_ar;phi;B_Fuel_kW;B_Air_kW;W_Mec_Engine_kW;W_Mec_Hydraulic_kW;W_Electric_kW_aux_engine;W_Aux_Engine_kW;mdot_bleed_kg_s;P_bleed_Pa;T_estag_bleed_K;P_estag_bleed_Pa;T_bleed_K;B_Bleed_kW;B_Perda_Dest_Engine_kW;P_mec_MTRB_kW;eta_emotor_MTRB;W_Entrada_CT_kW;W_Gearbox_out_kW;B_Perda_Dest_Gearbox_kW;W_Prop_SysTermico_in_kW;thrust_turboprop_N;B_Thrust_Engine_kW;B_Perda_Dest_Prop_SysTermico_kW;B_Quim_Bat_kW;W_Bat_Power_kW;Q_Bat_Heat_kW;B_Bat_Heat_kW;B_Dest_Bat_kW;Ex_inverter_in_kW;Ex_inverter_out_kW;Q_heat_inverter_kW;B_Inverter_Heat_kW;B_Dest_Inverter_kW;eta_ex_inverter;W_El_MTRB_in_kW;W_El_MTRB_out_kW;P_loss_Motor_MTRB_kW;B_Motor_MTRB_Heat_kW;B_Dest_Motor_MTRB_kW;W_El_WTP_in_kW;P_mec_WTPmotor_kW;P_loss_Motor_WTP_kW;B_Motor_WTP_Heat_kW;B_Dest_Motor_WTP_kW;B_Thrust_Motor_WTP_kW;B_Perda_Dest_WTP_kW;B_Thrust_Total_kW;eta_ex_engine;eta_ex_gearbox;eta_ex_prop_SysTermico;eta_ex_bat;eta_ex_motor_MTRB;eta_ex_motor_WTP;eta_ex_prop_WTP;eta_ex_total
climb_1;0;0;0,241882353;82,31111111;101325;288,15;0,233869612;9,927668265;13,39410029;42,44958625;2,169274929;0,321968963;10681,52679;68,96604171;1546,189152;14,914;14,914;29,828;0,10394825;172369,7;1002,290647;19,10966378;13522,37801;1267,423519;7907,05216;227,8424916;0,97107736;1774,031644;1738,551011;35,48063287;1738,551011;13420,28198;1104,638321;633,9126895;-0,001;26,16524824;0,072830267;0,003488597;0;27,54236657;26,16524824;1,377118328;0,180592524;1,196525804;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;263,4222571;255,7730234;7,649233637;1,921193931;5,728039706;178,1334791;77,63954435;1282,7718;0,264493983;0,98;0,635378723;0,951698238;0,97107736;0,970962083;0,696451395;0,239991189
climb_1;20,17981588;116,113646;0,242199747;82,31111111;99937,88745;287,3952751;0,231987694;9,843050121;13,39410029;42,42919075;2,167752207;0,322123732;10595,57395;57,03742606;1534,728997;14,914;14,914;29,828;0,10394825;172369,7;1001,4076;18,94678223;13543,54777;1269,586358;7818,46802;227,8424916;0,97107736;1762,571489;1727,320059;35,25142977;1727,320059;13303,56325;1095,031073;632,288986;26,24077956;26,16988321;0,073540515;0,003522618;0,067373729;27,54724548;26,16988321;1,377362274;0,180624515;1,196737759;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;263,6355363;255,9801095;7,655426821;1,922749421;5,732677399;177,9893704;77,99073902;1273,020443;0,266051511;0,98;0,633947986;0,951698238;0,97107736;0,970962083;0,695325003;0,240890572
climb_1;60,53944764;344,7191839;0,242828269;82,31111111;97252,00285;285,9094465;0,228294566;9,677199859;13,39410029;42,38909418;2,164758607;0,322428434;10426,89771;34,09661542;1512,167604;14,914;14,914;29,828;0,10394825;172369,7;999,6691836;18,62611132;13586,13551;1273,937625;7645,061099;227,8424916;0,97107736;1740,010096;1705,209894;34,80020191;1705,209894;13073,78004;1076,117362;629,0925322;26,2484828;26,17852432;0,074864651;0,003586044;0,066372434;27,55634139;26,17852432;1,377817069;0,180684156;1,197132913;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;264,0711969;256,4031194;7,668077498;1,925926786;5,742150712;177,6957261;78,7073933;1253,813088;0,269184089;0,98;0,631076189;0,951734761;0,97107736;0,970962083;0,693032622;0,243875226
climb_1;80,71926352;457,2;0,243139306;82,31111111;95952,1631;285,1784132;0,226483283;9,59595976;13,39410029;42,36939536;2,163287899;0,322578341;10344,17098;23,07278058;1501,067435;14,914;14,914;29,828;0,10394825;172369,7;998,8138962;18,4683373;13607,54425;1276,125111;7560,223219;227,8424916;0,97107736;1728,909927;1694,331728;34,57819853;1694,331728;12960,72837;1066,811953;627,5197751;26,25573014;26,18255203;0,075481844;0,003615608;0,069562501;27,56058108;26,18255203;1,378029054;0,180711955;1,197317099;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;264,2933252;256,6187976;7,674527641;1,927546814;5,746980827;177,5463798;79,07241778;1244,358333;0,270758613;0,98;0,629635824;0,951612871;0,97107736;0,970962083;0,691868177;0,245375626
climb_2;80,71926352;457,2;0,25377665;85,91222222;95952,1631;285,1784132;0,226818543;9,612689871;13,39410029;42,38052914;2,164119144;0,322493597;10359,48331;28,93570318;1505,335283;14,914;14,914;29,828;0,10394825;172369,7;999,2067978;18,50255196;13605,70005;1275,936672;7577,319062;227,8424916;0,97107736;1733,177775;1698,514219;34,66355549;1698,514219;12541,22727;1077,444704;621,069515;26,25573014;26,18258955;0,075487594;0,003615883;0,069524706;27,56062058;26,18258955;1,378031029;0,180712214;1,197318815;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,7151953;254,1155312;7,599664119;1,908743971;5,690920148;179,2953712;74,82015999;1256,740075;0,2705994;0,98;0,634345413;0,9516143;0,97107736;0,970962083;0,705566363;0,246047506
climb_2;102,5240303;653,1726155;0,254345236;85,91222222;93721,21347;283,9048132;0,223685023;9,472162344;13,39410029;42,34598373;2,161539992;0,322756684;10216,36606;10,02473378;1485,524321;14,914;14,914;29,828;0,10394825;172369,7;997,7135254;18,22479923;13644,20371;1279,871052;7431,167417;227,8424916;0,97107736;1713,366813;1679,099476;34,26733625;1679,099476;12346,82266;1060,742972;618,3565043;26,26049642;26,18673541;0,076122892;0,003646314;0,070114697;27,56498464;26,18673541;1,378249232;0,180740829;1,197508403;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;262,0738016;254,4637243;7,610077299;1,911359362;5,698717938;179,0500341;75,41369025;1239,793006;0,2733343;0,98;0,631733252;0,95159118;0,97107736;0,970962083;0,703636774;0,248666612
climb_2;146,133564;1034,223976;0,255461726;85,91222222;89503,92112;281,4286353;0,217588459;9,199567072;13,39410029;42,27966462;2,156588625;0,323262954;9937,917688;25,25402554;1446,386695;14,914;14,914;29,828;0,10394825;172369,7;994,7864585;17,68224446;13722,15446;1287,836969;7199,120049;227,8424916;0,97107736;1674,229187;1640,744603;33,48458373;1640,744603;11962,85523;1027,755477;612,989126;26,26736869;26,19443796;0,077303206;0,003702852;0,069227876;27,57309259;26,19443796;1,378654629;0,180793992;1,197860638;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;262,8148492;255,1832534;7,631595777;1,916763978;5,714831799;178,5451746;76,63807881;1206,300651;0,277426882;0,98;0,626395769;0,951623524;0,97107736;0,970962083;0,699674341;0,252663398
climb_2;167,9383308;1219,2;0,25600899;85,91222222;87513,02812;280,2267163;0,214605435;9,063248374;13,39410029;42,23214745;2,153041006;0,323626671;9801,674033;41,65001951;1426,730674;14,914;14,914;29,828;0,10394825;172369,7;993,4345819;17,42301481;13761,45354;1291,85339;7094,911988;227,8424916;0,97107736;1654,573166;1621,481702;33,09146331;1621,481702;11770,12157;1011,1973;610,2844024;26,27382376;26,19801658;0,077851582;0,003729119;0,072078059;27,57685956;26,19801658;1,378842978;0,180818692;1,198024286;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;263,1958917;255,5532313;7,642660459;1,919543001;5,723117458;178,2866853;77,26654594;1189,483985;0,279215847;0,98;0,623625477;0,951514726;0,97107736;0,970962083;0,697649896;0,254434416
climb_3;167,9383308;1219,2;0,265206918;88,99888889;87513,02812;280,2267163;0,214895937;9,079069333;13,39410029;42,2486784;2,154275203;0,323500043;9814,942131;36,82151689;1430,293623;14,914;14,914;29,828;0,10394825;172369,7;993,7221072;17,45241214;13758,80764;1291,582967;7100,059057;227,8424916;0,97107736;1658,136115;1624,973392;33,16272229;1624,973392;11449,80913;1019,020291;605,9531017;26,27382376;26,19804948;0,077856623;0,003729361;0,072044918;27,57689419;26,19804948;1,378844709;0,180818919;1,198025791;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,1390826;253,5561476;7,582935007;1,90454226;5,678392748;179,6909242;73,8652234;1198,711215;0,279310861;0,98;0,627099678;0,951515978;0,97107736;0,970962083;0,708682972;0,255123772
climb_3;197,0988424;1456,349246;0,265939057;88,99888889;85013,37056;278,6858933;0,21112594;8,904735051;13,39410029;42,1773613;2,148950686;0,324047045;9642,755058;57,27335879;1405,260227;14,914;14,914;29,828;0,10394825;172369,7;992,0619919;17,11971763;13811,56543;1296,975263;6967,964927;227,8424916;0,97107736;1633,102719;1600,440664;32,66205437;1600,440664;11211,69886;997,8287411;602,6119231;26,27856159;26,20257163;0,078549584;0,003762554;0,072227403;27,58165435;26,20257163;1,379082717;0,180850131;1,198232587;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,605716;254,0092309;7,596485068;1,907945515;5,688539553;179,3704044;74,6388265;1177,199146;0,281655205;0,98;0,62347125;0,951508291;0,97107736;0,970962083;0,706157031;0,257446368
climb_3;255,4198657;1913,460454;0,267367394;88,99888889;80358,81759;275,7162414;0,204338616;8,592624247;13,39410029;42,05090754;2,139509681;0,325021506;9332,757609;94,7280394;1360,373018;14,914;14,914;29,828;0,10394825;172369,7;988,8063722;16,50161164;13911,63821;1307,2048;6730,07983;227,8424916;0,97107736;1588,21551;1556,451199;31,76431019;1556,451199;10784,44587;959,8036997;596,6474997;26,28596025;26,21080242;0,079810843;0,003822969;0,071334858;27,59031834;26,21080242;1,379515917;0,180906939;1,198608977;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;262,570209;254,9457171;7,624491936;1,914979765;5,70951217;178,7115273;76,23418973;1138,515227;0,286121445;0,98;0,616661608;0,951540762;0,97107736;0,970962083;0,700978739;0,261858243
climb_3;284,5803774;2133,6;0,268063451;88,99888889;78192,31283;274,2862429;0,201093619;8,443354539;13,39410029;41,98718279;2,134752009;0,325514797;9184,548861;111,8070664;1338,842648;14,914;14,914;29,828;0,10394825;172369,7;987,250021;16,21295738;13959,9518;1312,144041;6615,541238;227,8424916;0,97107736;1566,68514;1535,351437;31,33370279;1535,351437;10579,50677;941,5643475;593,7870893;26,29279993;26,21455117;0,080385289;0,003850485;0,074398276;27,59426439;26,21455117;1,379713219;0,180932813;1,198780406;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;263,0661285;255,427236;7,638892404;1,91859661;5,720295793;178,3746292;77,05260689;1119,938977;0,288372639;0,98;0,613256565;0,951423947;0,97107736;0,970962083;0,698338329;0,264078492
climb_4;284,5803774;2133,6;0,278909949;92,6;78192,31283;274,2862429;0,201397757;8,45978713;13,39410029;42,00536915;2,136109798;0,325373864;9198,439755;106,4929307;1342,690459;14,914;14,914;29,828;0,10394825;172369,7;987,5950035;16,24518905;13956,90795;1311,832849;6620,581379;227,8424916;0,97107736;1570,532951;1539,122292;31,41065901;1539,122292;10250,0872;949,1580747;589,9642169;26,29279993;26,21458397;0,080390316;0,003850726;0,074365235;27,59429892;26,21458397;1,379714946;0,18093304;1,198781906;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,7815565;253,2090033;7,572553192;1,901934746;5,670618445;179,9372767;73,27172657;1129,095351;0,288486913;0,98;0,616687888;0,951425195;0,97107736;0,970962083;0,710627483;0,264783678
climb_4;306,3250094;2290,173699;0,279428475;92,6;76680,45922;273,2692201;0,199101942;8,354065346;13,39410029;41,95873361;2,132628001;0,325735505;9093,582997;118,3590439;1327,424011;14,914;14,914;29,828;0,10394825;172369,7;986,4939853;16,04409788;13991,05082;1315,323582;6539,366448;227,8424916;0,97107736;1555,266503;1524,161173;31,10533005;1524,161173;10109,77448;936,1651168;587,9960557;26,29651769;26,21723321;0,080796277;0,003870171;0,075414306;27,59708759;26,21723321;1,379854379;0,180951325;1,198903055;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,1134029;253,5312135;7,58218932;1,904354972;5,677834348;179,7085964;73,82261716;1115,873713;0,290120756;0,98;0,614216615;0,951384982;0,97107736;0,970962083;0,708822373;0,266395513
climb_4;349,8142734;2595,058894;0,280446445;92,6;73804,64773;271,2889851;0,194637578;8,149217277;13,39410029;41,86867388;2,125904165;0,326436164;8889,6821;140,571098;1297,63245;14,914;14,914;29,828;0,10394825;172369,7;984,3446432;15,65192331;14059,62751;1322,335358;6380,45739;227,8424916;0,97107736;1525,474942;1494,965443;30,50949883;1494,965443;9835,956265;910,8095501;584,1558926;26,30093027;26,22219211;0,081556163;0,00390657;0,074831591;27,60230748;26,22219211;1,380115374;0,180985551;1,199129823;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,7892046;254,1873914;7,601813194;1,909283736;5,692529458;179,2446834;74,94270795;1090,054234;0,293435383;0,98;0,60925124;0,951406259;0,97107736;0,970962083;0,705167485;0,269663004
climb_4;371,5589054;2743,2;0,280945065;92,6;72439,29491;270,3268742;0,192427252;8,048524821;13,39410029;41,82632521;2,122742424;0,326766676;8788,729881;150,9085574;1282,329696;14,914;14,914;29,828;0,10394825;172369,7;983,2685116;15,45515706;14095,11296;1325,963938;6301,516804;227,8424916;0,97107736;1510,172188;1479,968744;30,20344375;1479,968744;9695,35473;897,789848;582,1788959;26,30509452;26,22451442;0,081912026;0,003923616;0,076656481;27,60475202;26,22451442;1,380237601;0,18100158;1,199236021;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;262,1319811;254,5202143;7,611766709;1,911783677;5,699983032;179,0102945;75,50991985;1076,800142;0,29510384;0,98;0,606627574;0,951336711;0,97107736;0,970962083;0,703324469;0,271314678
climb_5;371,5589054;2743,2;0,289685578;95,48088889;72439,29491;270,3268742;0,192659968;8,061155644;13,39410029;41,84136293;2,123865137;0,326649237;8799,358718;146,7780205;1285,150781;14,914;14,914;29,828;0,10394825;172369,7;983,5351125;15,47900516;14092,72501;1325,719751;6305,438207;227,8424916;0,97107736;1512,993273;1482,733407;30,25986545;1482,733407;9456,076685;902,8746073;579,8587999;26,30509452;26,22453407;0,081915038;0,00392376;0,076636687;27,60477271;26,22453407;1,380238635;0,181001715;1,19923692;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,4202252;252,8581643;7,562060884;1,899299481;5,662761403;180,1869384;72,6712259;1083,061546;0,295177528;0,98;0,608925787;0,951337458;0,97107736;0,970962083;0,712600833;0,271788811
climb_5;395,7384666;2900,700381;0,290235185;95,48088889;71010,25528;269,304028;0,190313792;7,9543591;13,39410029;41,79602023;2,120479862;0,327003605;8692,201822;157,5364597;1268,729497;14,914;14,914;29,828;0,10394825;172369,7;982,3914661;15,2689131;14131,40625;1329,675328;6221,505457;227,8424916;0,97107736;1496,571989;1466,640549;29,93143977;1466,640549;9309,248049;888,8552786;577,7852702;26,30789263;26,22700159;0,082293152;0,003941872;0,076949172;27,60737009;26,22700159;1,380368505;0,181018746;1,199349759;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,7681646;253,1960003;7,57216432;1,901837076;5,670327243;179,9465176;73,24948265;1068,801796;0,296984243;0,98;0,606048482;0,951325218;0,97107736;0,970962083;0,710700475;0,273579596
climb_5;444,097589;3205,381159;0,291307249;95,48088889;68310,79171;267,3254997;0,185797097;7,748500407;13,39410029;41,70409835;2,113616999;0,327724368;8485,910811;177,4430962;1237,044285;14,914;14,914;29,828;0,10394825;172369,7;980,2029376;14,87498063;14205,6185;1337,264989;6059,216633;227,8424916;0,97107736;1464,886777;1435,589041;29,29773553;1435,589041;9025,927001;861,8035331;573,785508;26,311987;26,23160682;0,082998842;0,003975675;0,076404507;27,61221771;26,23160682;1,380610885;0,181050531;1,199560354;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,4715506;253,8789614;7,592589185;1,906967019;5,685622166;179,4624425;74,41651894;1041,265976;0,300592277;0,98;0,600313536;0,951345112;0,97107736;0,970962083;0,706881899;0,277152079
climb_5;468,2771502;3352,8;0,291830209;95,48088889;67034,92642;266,3682628;0,183686057;7,652200839;13,39410029;41,65912734;2,110259475;0,328078146;8389,493281;186,7197261;1222,212159;14,914;14,914;29,828;0,10394825;172369,7;979,1441567;14,6906085;14240,93129;1340,876714;5983,296134;227,8424916;0,97107736;1450,054651;1421,053558;29,00109301;1421,053558;8893,288364;849,1390781;571,9144794;26,31585804;26,2337581;0,083328498;0,003991466;0,078108474;27,61448221;26,2337581;1,380724111;0,181065379;1,199658731;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,8265216;254,2236248;7,602896803;1,909555897;5,693340906;179,2191365;75,00448834;1028,358215;0,302338208;0,98;0,597541925;0,95128021;0,97107736;0,970962083;0,70496649;0,2788788
climb_6;468,2771502;3352,8;0,300949903;98,46466667;67034,92642;266,3682628;0,183892742;7,663627968;13,39410029;41,67444503;2,11140309;0,327957559;8398,933205;182,5642076;1224,861363;14,914;14,914;29,828;0,10394825;172369,7;979,4257081;14,71346106;14238,70131;1340,64863;5986,15942;227,8424916;0,97107736;1452,703855;1423,649778;29,05407709;1423,649778;8668,182356;853,5096863;570,1400912;26,31585804;26,23377506;0,083331097;0,00399159;0,078091389;27,61450006;26,23377506;1,380725003;0,181065497;1,199659507;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,1349502;252,5811731;7,553777094;1,897218911;5,656558183;180,3845392;72,19663393;1033,894226;0,302434164;0,98;0,599522228;0,951280855;0,97107736;0,970962083;0,714164627;0,279324235
climb_6;495,4724529;3510,291819;0,301529249;98,46466667;65693,33531;265,3456679;0,181799309;7,567841469;13,39410029;41,62744903;2,107894381;0,328327812;8303,31984;192,4292402;1210,14539;14,914;14,914;29,828;0,10394825;172369,7;978,2822947;14,52429454;14274,75721;1344,336545;5911,439145;227,8424916;0,97107736;1437,987882;1409,228124;28,75975763;1409,228124;8540,199074;840,9078551;568,3202689;26,31845315;26,23608312;0,083684776;0,004008532;0,078361498;27,6169296;26,23608312;1,38084648;0,181081427;1,199765053;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,4967862;252,9325021;7,564284057;1,899857857;5,6644262;180,1339808;72,79852135;1021,041836;0,30418859;0,98;0,596715209;0,951270256;0,97107736;0,970962083;0,712182022;0,281059305
climb_6;549,8630583;3815,068914;0,302659881;98,46466667;63159,02001;263,3668926;0,177729057;7,382463488;13,39410029;41,53774072;2,101196782;0,329036896;8117,41922;210,6915232;1181,537625;14,914;14,914;29,828;0,10394825;172369,7;976,0731621;14,1573736;14347,02539;1351,728967;5765,016151;227,8424916;0,97107736;1409,380117;1381,192514;28,18760233;1381,192514;8291,365332;816,4065237;564,7859906;26,32228286;26,24038027;0,084343257;0,004040073;0,077862512;27,62145292;26,24038027;1,381072646;0,181111086;1,19996156;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,2280767;253,6425575;7,585519209;1,905191312;5,680327897;179,629708;74,01284948;996,0362316;0,30776423;0,98;0,591088147;0,95128847;0,97107736;0,970962083;0,708200192;0,284590611
climb_6;577,058361;3962,4;0,303210976;98,46466667;61962,71662;262,4104086;0,175745596;7,292598884;13,39410029;41,4952013;2,098020801;0,329374213;8026,828606;219,1196599;1167,61201;14,914;14,914;29,828;0,10394825;172369,7;975,0078335;13,97936943;14383,26996;1355,436778;5693,071478;227,8424916;0,97107736;1395,454502;1367,545412;27,90909003;1367,545412;8170,223657;804,478349;563,0670626;26,32588826;26,24238395;0,084650295;0,00405478;0,079449527;27,62356205;26,24238395;1,381178103;0,181124915;1,200053188;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,5965899;254,0003698;7,596220065;1,907878956;5,688341108;179,3766622;74,62370765;983,8550112;0,309591657;0,98;0,58826445;0,951228054;0,97107736;0,970962083;0,706206303;0,286392804
climb_7;577,058361;3962,4;0,31287444;101,6027778;61962,71662;262,4104086;0,175984997;7,305272763;13,39410029;41,51077017;2,099183168;0,329250679;8037,762768;214,914526;1170,496039;14,914;14,914;29,828;0,10394825;172369,7;975,3042549;14,0040907;14380,3815;1355,141282;5697,211973;227,8424916;0,97107736;1398,338531;1370,37176;27,96677061;1370,37176;7958,18133;808,5733294;561,7984306;26,32588826;26,24239823;0,084652484;0,004054885;0,079435142;27,62357708;26,24239823;1,381178854;0,181125014;1,200053841;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;259,8958439;252,34901;7,546833944;1,895475058;5,651358886;180,5504944;71,79851561;989,1238237;0,309652884;0,98;0,590039399;0,951228596;0,97107736;0,970962083;0,715479305;0,286760743
climb_7;608,0975062;4120,734549;0,313489016;101,6027778;60697,64998;261,3825385;0,173857764;7,208687035;13,39410029;41,46312979;2,09562635;0,329628982;7940,605655;223,7664257;1155,608055;14,914;14,914;29,828;0,10394825;172369,7;974,1637942;13,81950483;14418,12156;1359,002274;5619,933752;227,8424916;0,97107736;1383,450547;1355,781536;27,66901093;1355,781536;7832,350322;795,7885494;559,9929863;26,32832492;26,24457707;0,084986362;0,004070878;0,07967697;27,6258706;26,24457707;1,38129353;0,181140052;1,200153478;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,273131;252,7153414;7,557789575;1,898226692;5,659562883;180,2887718;72,42656961;976,0773212;0,311651442;0,98;0,586959277;0,951219097;0,97107736;0,970962083;0,713406518;0,288730814
climb_7;670,1757966;4425,492152;0,314682111;101,6027778;58321,72337;259,4042687;0,169719015;7,021934891;13,39410029;41,37388431;2,088963305;0,330340008;7751,576572;239,9377644;1126,562337;14,914;14,914;29,828;0,10394825;172369,7;971,9236538;13,46398698;14492,48276;1366,610412;5468,513588;227,8424916;0,97107736;1354,404829;1327,316732;27,08809657;1327,316732;7586,797003;770,8396501;556,4770819;26,33193488;26,24862718;0,085606988;0,004100606;0,079207089;27,63013387;26,24862718;1,381506694;0,181168006;1,200338688;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,0312733;253,4514689;7,57980445;1,903755984;5,676048466;179,7651389;73,68632998;950,604789;0,31570997;0,98;0,580750345;0,951236249;0,97107736;0,970962083;0,709268483;0,292727389
climb_7;701,2149418;4572;0,315260503;101,6027778;57206,73029;258,4533111;0,167723822;6,932318235;13,39410029;41,33174496;2,085817193;0,330676803;7660,450122;247,3225164;1112,519617;14,914;14,914;29,828;0,10394825;172369,7;970,838052;13,29230038;14529,47325;1370,395336;5395,029686;227,8424916;0,97107736;1340,362109;1313,554866;26,80724217;1313,554866;7468,056506;758,7752858;554,7795807;26,3353322;26,25051421;0,085896149;0,004114457;0,080703531;27,63212022;26,25051421;1,381606011;0,18118103;1,200424981;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,4110416;253,8202095;7,590832129;1,906525714;5,684306415;179,5039828;74,31622668;938,2792686;0,317756095;0,98;0,577650241;0,951179308;0,97107736;0,970962083;0,707209182;0,294740456
climb_8;701,2149418;4572;0,325316914;104,8437778;57206,73029;258,4533111;0,167962334;6,945038396;13,39410029;41,34878476;2,08708938;0,330540531;7671,343681;243,1300305;1115,394885;14,914;14,914;29,828;0,10394825;172369,7;971,1327548;13,31679716;14526,23997;1370,064493;5399,186334;227,8424916;0,97107736;1343,237377;1316,372629;26,86474753;1316,372629;7271,60355;762,3823868;553,9902422;26,3353322;26,25052587;0,085897937;0,004114543;0,080691786;27,63213249;26,25052587;1,381606625;0,181181111;1,200425514;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;259,7277456;252,1857928;7,541952718;1,894249081;5,647703636;180,6673484;71,51844439;943,0497353;0,317808545;0,98;0,579153934;0,951179751;0,97107736;0,970962083;0,716405736;0,295050821
climb_8;737,6419697;4731,81643;0,325971708;104,8437778;56010,25833;257,4160197;0,165783483;6,847147021;13,39410029;41,30174428;2,08357735;0,330916999;7571,829019;250,9743155;1099,699059;14,914;14,914;29,828;0,10394825;172369,7;969,949531;13,12728604;14568,07853;1374,345702;5318,930574;227,8424916;0,97107736;1327,541551;1300,99072;26,55083101;1300,99072;7142,652153;748,8626352;552,1280844;26,33765792;26,25263445;0,086221048;0,00413002;0,080893454;27,63435205;26,25263445;1,381717603;0,181195664;1,200521939;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,1223856;252,5689733;7,553412242;1,897127274;5,656284968;180,3932524;72,1757209;929,2558876;0,320073592;0,98;0,575609514;0,951171791;0,97107736;0,970962083;0,714233621;0,297284708
climb_8;810,4960256;5036,511622;0,327231036;104,8437778;53785,45;255,4385341;0,161623172;6,660444769;13,39410029;41,20971446;2,076706428;0,331656005;7381,815135;265,0775604;1069,156177;14,914;14,914;29,828;0,10394825;172369,7;967,6987635;12,76413434;14651,23877;1382,855991;5165,052528;227,8424916;0,97107736;1296,998669;1271,058695;25,93997337;1271,058695;6891,608408;722,5422606;548,5164346;26,34114705;26,25655037;0,086821112;0,004158763;0,080437922;27,63847407;26,25655037;1,381923704;0,181222692;1,200701012;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;260,9077774;253,331559;7,576218384;1,902855302;5,673363082;179,8502276;73,4813314;902,3924882;0,32455538;0,98;0,568457038;0,951188421;0,97107736;0,970962083;0,709940081;0,301708058
climb_8;846,9230536;5181,6;0,327835806;104,8437778;52751,5767;254,4969704;0,159648012;6,571650182;13,39410029;41,16336996;2,07324636;0,332029406;7291,603652;271,4049555;1054,622541;14,914;14,914;29,828;0,10394825;172369,7;966,6421585;12,5976699;14690,23658;1386,847218;5091,710848;227,8424916;0,97107736;1282,465033;1256,815732;25,64930065;1256,815732;6772,122441;710,0149004;546,8008315;26,34443304;26,25837524;0,087100749;0,004172158;0,081885642;27,64039499;26,25837524;1,382019749;0,181235287;1,200784462;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;261,2973295;253,7097994;7,587530168;1,905696388;5,68183378;179,5820998;74,12769958;889,5970002;0,326761199;0,98;0,564931583;0,951133359;0,97107736;0,970962083;0,707824846;0,303882585
cruise;846,9230536;5181,6;0,390862258;125;52751,5767;254,4969704;0,133740621;6,003291205;13,39410029;44,88756789;2,351293997;0,30448184;6108,335383;220,1236947;856,0182487;14,914;14,914;29,828;0,10394825;172369,7;943,3162645;11,19950182;14825,79385;1400,722516;4041,890313;227,8424916;0,97107736;1083,86074;1062,183525;21,67721481;1062,183525;4228,657788;528,5822235;533,601302;26,34443304;26,25838444;0,087102159;0,004172225;0,081876375;27,64040467;26,25838444;1,382020234;0,18123535;1,200784883;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;253,490132;246,1293066;7,360825413;1,848756854;5,512068559;185,113017;61,01628958;713,6952405;0,361315249;0,98;0,497637377;0,951133708;0,97107736;0,970962083;0,75209661;0,337421252
cruise;1309,898931;5181,6;0,390862258;125;52751,5767;254,4969704;0,133559756;5,999197673;13,39410029;44,91770465;2,353543999;0,304277553;6100,074736;219,9735964;854,5353583;14,914;14,914;29,828;0,10394825;172369,7;943,1189452;11,18888416;14826,71013;1400,816313;4034,868661;227,8424916;0,97107736;1082,37785;1060,730293;21,647557;1060,730293;4217,736386;527,2170483;533,5132447;26,35808796;26,27655175;0,089886059;0,004305575;0,077230635;27,65952816;26,27655175;1,382976408;0,181360741;1,201615667;0,95;234,6285692;0;6,786077642;1,704402271;5,081675371;253,490132;246,1293066;7,360825413;1,848756854;5,512068559;185,113017;61,01628958;712,3300653;0,361576297;0,98;0,497032141;0,951306596;0,97107736;0,970962083;0,75209661;0,337667372
