segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;temperature_C;mdot_fuel_kg_s;mdot_air_kg_s;AFR_esteq;AFR_real_adjusted;excesso_ar;phi;B_Fuel_kW;B_Air_kW;W_Mec_Engine_kW;W_Mec_Hydraulic_kW;W_Electric_kW_aux_engine;W_Aux_Engine_kW;mdot_bleed_kg_s;P_bleed_Pa;T_estag_bleed_K;P_estag_bleed_Pa;T_bleed_K;B_Bleed_kW;B_Perda_Dest_Engine_kW;P_mec_MTRB_kW;eta_emotor_MTRB;W_Entrada_CT_kW;W_Gearbox_out_kW;B_Perda_Dest_Gearbox_kW;W_Prop_SysTermico_in_kW;thrust_turboprop_N;B_Thrust_Engine_kW;B_Perda_Dest_Prop_SysTermico_kW;B_Quim_Bat_kW;W_Bat_Power_kW;Q_Bat_Heat_kW;B_Bat_Heat_kW;B_Dest_Bat_kW;Ex_inverter_in_kW;Ex_inverter_out_kW;Q_heat_inverter_kW;B_Inverter_Heat_kW;B_Dest_Inverter_kW;eta_ex_inverter;W_El_MTRB_in_kW;W_El_MTRB_out_kW;P_loss_Motor_MTRB_kW;B_Motor_MTRB_Heat_kW;B_Dest_Motor_MTRB_kW;W_El_WTP_in_kW;P_mec_WTPmotor_kW;P_loss_Motor_WTP_kW;B_Motor_WTP_Heat_kW;B_Dest_Motor_WTP_kW;B_Thrust_Motor_WTP_kW;B_Perda_Dest_WTP_kW;B_Thrust_Total_kW;eta_ex_engine;eta_ex_gearbox;eta_ex_prop_SysTermico;eta_ex_bat;eta_ex_motor_MTRB;eta_ex_motor_WTP;eta_ex_prop_WTP;eta_ex_total
cruise;773,7703122;5181,6;0,390862258;125;52751,5767;254,4969704;0,134397469;6,119135342;13,39410029;45,53013823;2,399268129;0,300184665;6138,335602;224,3713712;851,3246528;14,914;14,914;29,828;0,10394825;172369,7;939,0189649;10,93826295;14858,11339;1404,031047;4077,523273;168,1884201;0,970731783;1019,513073;999,1228114;20,39026146;999,1228114;4630,902999;578,8628749;420,2599366;14,94206482;14,9148568;0,027883208;0,001335616;0,025872401;15,69984926;14,9148568;0,784992463;0,102942331;0,682050132;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;184,0875013;178,684546;5,402955277;1,357015014;4,045940264;134,3931519;44,29139416;713,2560268;0,359152749;0,98;0,579371093;0,952579099;0,970731783;0,97065007;0,752125211;0,336662469
cruise;1249,475718;5181,6;0,390862258;125;52751,5767;254,4969704;0,134224294;6,114309219;13,39410029;45,55292515;2,400969395;0,300034503;6130,42618;224,194411;849,7666833;14,914;14,914;29,828;0,10394825;172369,7;938,8624868;10,92712414;14859,96255;1404,220349;4070,805558;168,1884201;0,970731783;1017,955103;997,5960013;20,35910207;997,5960013;4619,489716;577,4362145;420,1597868;14,95198697;14,92888866;0,028877631;0,001383249;0,021715063;15,71461964;14,92888866;0,785730982;0,103039179;0,682691803;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;184,0875013;178,684546;5,402955277;1,357015014;4,045940264;134,3931519;44,29139416;711,8293664;0,359394397;0,98;0,578827716;0,952855168;0,970731783;0,97065007;0,752125211;0,336895088
cruise;2200,88653;5181,6;0,390862258;125;52751,5767;254,4969704;0,133882187;6,104407122;13,39410029;45,59536454;2,404137908;0,299755236;6114,801127;223,8313291;846,6744912;14,914;14,914;29,828;0,10394825;172369,7;938,5682679;10,90485433;14863,96728;1404,630322;4057,499643;168,1884201;0,970731783;1014,862911;994,5656531;20,29725823;994,5656531;4596,831776;574,603972;419,9616811;14,96789295;14,94691019;0,030154798;0,001444426;0,019538339;15,73358967;14,94691019;0,786679484;0,103163563;0,68351592;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;184,0875013;178,684546;5,402955277;1,357015014;4,045940264;134,3931519;44,29139416;708,9971239;0,359877754;0,98;0,577743631;0,952998148;0,970731783;0,97065007;0,752125211;0,337360761
cruise;2676,591936;5181,6;0,390862258;125;52751,5767;254,4969704;0,133712303;6,099472233;13,39410029;45,61638755;2,40570748;0,29961709;6107,042015;223,6503807;845,140073;14,914;14,914;29,828;0,10394825;172369,7;938,4226362;10,8937999;14865,96817;1404,835159;4050,889164;168,1884201;0,970731783;1013,328493;993,0619232;20,26656986;993,0619232;4585,585736;573,198217;419,8637062;14,98093505;14,95391519;0,030651235;0,001468205;0,025551654;15,74096336;14,95391519;0,787048168;0,103211912;0,683836256;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;184,0875013;178,684546;5,402955277;1,357015014;4,045940264;134,3931519;44,29139416;707,5913689;0,360119097;0,98;0,577202895;0,952596384;0,970731783;0,97065007;0,752125211;0,337592942
descent_5;2676,591936;5181,6;0,327835806;104,8437778;52751,5767;254,4969704;0,054465246;3,266702092;13,39410029;59,97773502;3,4779219;0,227875382;2487,591181;134,9127101;59,15549517;14,914;14,914;29,828;0,10394825;172369,7;818,8321009;4,583370735;16611,79476;1583,759629;949,7607667;0;0,9;59,15549517;57,97238527;1,183109903;57,97238527;49,89957595;5,231660053;52,74072521;14,98093505;0,42196921;1,62E-05;7,77E-07;14,55896506;0,444178116;0,42196921;0,022208906;0,002912431;0,019296475;0;0;0;0;0;0;0;0;0;0;0;0;0;1,151116585;0,637841999;0,98;0,090244002;0;0;0;0;0,612226743
descent_5;2699,894689;5028,785425;0,327198924;104,8437778;53840,96349;255,4886751;0,055189263;3,326506596;13,39410029;60,27452471;3,50008014;0,226753331;2520,659209;132,1252643;60,52009624;14,914;14,914;29,828;0,10394825;172369,7;819,6526735;4,638798322;16571,42989;1579,618568;982,8178086;0;0,9;60,52009624;59,30969432;1,210401925;59,30969432;54,47617624;5,711488117;53,5982062;0,421985334;0,421969214;1,62E-05;7,77E-07;1,53E-05;0,44417812;0,421969214;0,022208906;0,002912431;0,019296475;0;0;0;0;0;0;0;0;0;0;0;0;0;1,564961457;0,629514641;0,98;0,096299402;0;0;0;0;0,607194184
descent_5;2746,500194;4723,996537;0,325939577;104,8437778;56068,32534;257,4667736;0,056346635;3,414345426;13,39410029;60,59537408;3,52403467;0,225552684;2573,51986;124,8737161;66,33105476;14,914;14,914;29,828;0,10394825;172369,7;822,8542729;4,81550768;16459,40105;1568,126421;1034,1081;0;0,9;66,33105476;65,00443366;1,326621095;65,00443366;91,75787171;9,620241913;55,38419175;0,421985343;0,421969223;1,62E-05;7,77E-07;1,53E-05;0,44417813;0,421969223;0,022208906;0,002912431;0,019296475;0;0;0;0;0;0;0;0;0;0;0;0;0;5,339381536;0,616768988;0,98;0,147993627;0;0;0;0;0,594073128
descent_5;2769,802946;4572;0,325316914;104,8437778;57206,73029;258,4533111;0,056889164;3,455323912;13,39410029;60,73782192;3,534669788;0,225023698;2598,298787;120,9630473;69,36910445;14,914;14,914;29,828;0,10394825;172369,7;824,5216038;4,907346459;16403,96958;1562,44068;1057,62405;0;0,9;69,36910445;67,98172236;1,387382089;67,98172236;111,4698226;11,68691731;56,29480505;0,421985352;0,421969228;1,62E-05;7,77E-07;1,53E-05;0,444178134;0,421969228;0,022208907;0,002912431;0,019296475;0;0;0;0;0;0;0;0;0;0;0;0;0;7,337687639;0,611062077;0,98;0,171912639;0;0;0;0;0,588158945
descent_6;2769,802946;4572;0,315260503;101,6027778;57206,73029;258,4533111;0,056885207;3,451797626;13,39410029;60,6800574;3,530357104;0,225237909;2598,118059;123,148887;68,78933583;14,914;14,914;29,828;0,10394825;172369,7;824,1656265;4,899965959;16403,94002;1562,437648;1060,211963;0;0,9;68,78933583;67,41354911;1,375786717;67,41354911;133,3753684;13,55130792;53,86224119;0,421985352;0,421969228;1,62E-05;7,77E-07;1,53E-05;0,444178134;0,421969228;0,022208907;0,002912431;0,019296475;0;0;0;0;0;0;0;0;0;0;0;0;0;9,401294089;0,610397663;0,98;0,201017571;0;0;0;0;0,588482733
descent_6;2794,260794;4419,557017;0,314658746;101,6027778;58367,2617;259,4427936;0,057425313;3,492805953;13,39410029;60,82345521;3,541063147;0,224706887;2622,786321;119,1352194;71,83761969;14,914;14,914;29,828;0,10394825;172369,7;825,8386595;4,992091174;16349,99463;1556,904679;1083,351241;0;0,9;71,83761969;70,4008673;1,436752394;70,4008673;153,8935048;15,63600757;54,76485972;0,421985614;0,421969232;1,62E-05;7,77E-07;1,56E-05;0,444178139;0,421969232;0,022208907;0,002912431;0,019296476;0;0;0;0;0;0;0;0;0;0;0;0;0;11,41869703;0,604893421;0,98;0,222099644;0;0;0;0;0,582768483
descent_6;2843,176489;4114,839963;0,313466071;101,6027778;60744,36768;261,4208038;0,058796721;3,603783155;13,39410029;61,29224715;3,576063029;0,222988223;2685,422638;111,6480439;75,45974342;14,914;14,914;29,828;0,10394825;172369,7;828,0033499;5,129435876;16266,22431;1548,313357;1143,469581;0;0,9;75,45974342;73,95054855;1,509194868;73,95054855;171,1084288;17,38509167;56,56545688;0,421985418;0,421969242;1,62E-05;7,77E-07;1,54E-05;0,444178149;0,421969242;0,022208907;0,002912431;0,019296476;0;0;0;0;0;0;0;0;0;0;0;0;0;13,03047847;0,591190316;0,98;0,235090774;0;0;0;0;0,568784989
descent_6;2867,634337;3962,4;0,31287444;101,6027778;61962,71662;262,4104086;0,059514967;3,662306371;13,39410029;61,53588847;3,594253226;0,222105337;2718,227088;107,7417454;77,04088246;14,914;14,914;29,828;0,10394825;172369,7;828,9968713;5,195266051;16226,51349;1544,24098;1174,85897;0;0,9;77,04088246;75,50006481;1,540817649;75,50006481;177,354092;18,0196684;57,48039641;0,421985614;0,421969246;1,62E-05;7,77E-07;1,56E-05;0,444178154;0,421969246;0,022208908;0,002912431;0,019296476;0;0;0;0;0;0;0;0;0;0;0;0;0;13,59495583;0,584263295;0,98;0,2386709;0;0;0;0;0,56172838
descent_7;2867,634337;3962,4;0,303210976;98,46466667;61962,71662;262,4104086;0,059519475;3,659373776;13,39410029;61,48195656;3,590226684;0,222300168;2718,432982;109,9526726;76,44229785;14,914;14,914;29,828;0,10394825;172369,7;828,6350071;5,187388531;16226,464;1544,235905;1177,879451;0;0,9;76,44229785;74,91345189;1,528845957;74,91345189;200,4183447;19,73412551;55,17932639;0,421985614;0,421969246;1,62E-05;7,77E-07;1,56E-05;0,444178154;0,421969246;0,022208908;0,002912431;0,019296476;0;0;0;0;0;0;0;0;0;0;0;0;0;15,50010586;0,58355062;0,98;0,26342566;0;0;0;0;0,561920149
descent_7;2893,258655;3809,511987;0,302639154;98,46466667;63204,50568;263,4029695;0,060062224;3,69927863;13,39410029;61,59077011;3,598350675;0,221907426;2743,221957;105,3652322;79,44159818;14,914;14,914;29,828;0,10394825;172369,7;830,370027;5,284757291;16174,27314;1538,883974;1200,433617;0;0,9;79,44159818;77,85276622;1,588831964;77,85276622;220,7973582;21,74073828;56,11202794;0,421985475;0,421969251;1,62E-05;7,77E-07;1,54E-05;0,444178159;0,421969251;0,022208908;0,002912431;0,019296476;0;0;0;0;0;0;0;0;0;0;0;0;0;17,43744562;0,578586318;0,98;0,279254538;0;0;0;0;0,55673721
descent_7;2944,507292;3504,751666;0,301508813;98,46466667;65740,15591;265,3816393;0,061109855;3,776784141;13,39410029;61,80319264;3,614210085;0,221144713;2791,070407;95,81977413;85,29818279;14,914;14,914;29,828;0,10394825;172369,7;833,8629097;5,477474369;16076,94002;1528,903782;1242,860217;0;0,9;85,29818279;83,59221913;1,705963656;83,59221913;259,8546148;25,58649803;58,00572111;0,421985467;0,421969261;1,62E-05;7,77E-07;1,54E-05;0,444178169;0,421969261;0,022208908;0,002912432;0,019296477;0;0;0;0;0;0;0;0;0;0;0;0;0;21,14227028;0,569481297;0,98;0,306087077;0;0;0;0;0,547178123
descent_7;2970,131611;3352,8;0,300949903;98,46466667;67034,92642;266,3682628;0,061623037;3,815052325;13,39410029;61,90951486;3,622148074;0,220764923;2814,508969;90,88280482;88,21498066;14,914;14,914;29,828;0,10394825;172369,7;835,605599;5,57352579;16030,72006;1524,164949;1263,183844;0;0,9;88,21498066;86,45068105;1,764299613;86,45068105;279,1092011;27,48239445;58,9682866;0,421985458;0,421969266;1,62E-05;7,77E-07;1,54E-05;0,444178174;0,421969266;0,022208909;0,002912432;0,019296477;0;0;0;0;0;0;0;0;0;0;0;0;0;22,96646105;0,565227707;0,98;0,317896795;0;0;0;0;0,54269115
descent_8;2970,131611;3352,8;0,291830209;95,48088889;67034,92642;266,3682628;0,0616392;3,812936642;13,39410029;61,85895733;3,618373462;0,220945355;2815,247182;93,03865654;87,67074777;14,914;14,914;29,828;0,10394825;172369,7;835,2583666;5,566324269;16029,97907;1524,08898;1266,698111;0;0,9;87,67074777;85,91733281;1,753414955;85,91733281;304,2503305;29,050092;56,86724081;0,421985458;0,421969266;1,62E-05;7,77E-07;1,54E-05;0,444178174;0,421969266;0,022208909;0,002912432;0,019296477;0;0;0;0;0;0;0;0;0;0;0;0;0;24,71173266;0,56445199;0,98;0,338116781;0;0;0;0;0,542725089
descent_8;2997,025111;3200,557091;0,291290183;95,48088889;68352,87337;267,3568246;0,062200492;3,855896613;13,39410029;61,99141661;3,628262837;0,220473253;2840,883071;88,1120386;90,28719316;14,914;14,914;29,828;0,10394825;172369,7;836,8294025;5,656234999;15986,77206;1519,659296;1289,22062;0;0,9;90,28719316;88,4814493;1,805743863;88,4814493;321,1145551;30,66030316;57,82114614;0,421985238;0,421969271;1,62E-05;7,77E-07;1,52E-05;0,44417818;0,421969271;0,022208909;0,002912432;0,019296477;0;0;0;0;0;0;0;0;0;0;0;0;0;26,25087167;0,559842003;0,98;0,346516738;0;0;0;0;0,537901609
descent_8;3050,812111;2895,566745;0,290217222;95,48088889;71056,47012;269,3373663;0,063640972;3,969221332;13,39410029;62,36896149;3,656450238;0,219138638;2906,674114;78,40387746;93,64051839;14,914;14,914;29,828;0,10394825;172369,7;838,9011774;5,800015185;15911,82114;1511,975695;1349,633778;0;0,9;93,64051839;91,76770802;1,872810368;91,76770802;335,5515498;32,03876024;59,72894778;0,42198561;0,421969281;1,62E-05;7,77E-07;1,56E-05;0,44417819;0,421969281;0,02220891;0,002912432;0,019296478;0;0;0;0;0;0;0;0;0;0;0;0;0;27,48403318;0,547873194;0,98;0,349128914;0;0;0;0;0,52563649
descent_8;3077,705611;2743,2;0,289685578;95,48088889;72439,29491;270,3268742;0,064161593;4,004339645;13,39410029;62,41022796;3,659531182;0,218993741;2930,452437;72,91126392;96,51785837;14,914;14,914;29,828;0,10394825;172369,7;840,6288689;5,899197539;15867,53407;1507,435927;1369,581916;0;0,9;96,51785837;94,5875012;1,930357167;94,5875012;354,6406505;33,86140455;60,72609666;0,421985238;0,421969286;1,62E-05;7,77E-07;1,52E-05;0,444178196;0,421969286;0,02220891;0,002912432;0,019296478;0;0;0;0;0;0;0;0;0;0;0;0;0;29,23261534;0,543983995;0,98;0,357990264;0;0;0;0;0,521507426
descent_9;3077,705611;2743,2;0,280945065;92,6;72439,29491;270,3268742;0,064187873;4,003022938;13,39410029;62,36416244;3,656091942;0,219155501;2931,652724;75,05604197;95,95862967;14,914;14,914;29,828;0,10394825;172369,7;840,274544;5,891518723;15866,7496;1507,355514;1373,566622;0;0,9;95,95862967;94,03945708;1,919172593;94,03945708;380,6199332;35,24540581;58,79405126;0,421985238;0,421969286;1,62E-05;7,77E-07;1,52E-05;0,444178196;0,421969286;0,02220891;0,002912432;0,019296478;0;0;0;0;0;0;0;0;0;0;0;0;0;30,78345988;0,543166057;0,98;0,374793804;0;0;0;0;0,521416295
descent_9;3105,934403;2590,330633;0,280430573;92,6;73848,56779;271,3196938;0,064707414;4,038108825;13,39410029;62,40565918;3,659190078;0,219009773;2955,38172;69,46270799;98,84667097;14,914;14,914;29,828;0,10394825;172369,7;842,0087012;5,991044866;15823,57758;1502,930284;1393,239473;0;0,9;98,84667097;96,86973755;1,976933419;96,86973755;400,3913769;37,0762415;59,79349605;0,421985822;0,421969291;1,62E-05;7,77E-07;1,58E-05;0,444178201;0,421969291;0,02220891;0,002912432;0,019296478;0;0;0;0;0;0;0;0;0;0;0;0;0;32,5405497;0,53940128;0,98;0,382743284;0;0;0;0;0,517408591
descent_9;3162,391987;2285,574989;0,279413204;92,6;76724,52262;273,2990903;0,065675612;4,108538623;13,39410029;62,55805614;3,670567996;0,218476246;2999,602227;58,01836727;104,4283501;14,914;14,914;29,828;0,10394825;172369,7;845,3090568;6,188906074;15738,80728;1494,241812;1429,122432;0;0,9;104,4283501;102,3397831;2,088567002;102,3397831;437,5831495;40,52019964;61,81958345;0,421985468;0,421969302;1,62E-05;7,77E-07;1,54E-05;0,444178212;0,421969302;0,022208911;0,002912432;0,019296479;0;0;0;0;0;0;0;0;0;0;0;0;0;35,83450422;0,532603085;0,98;0,395937908;0;0;0;0;0,510098952
descent_9;3190,620779;2133,6;0,278909949;92,6;78192,31283;274,2862429;0,066155866;4,14382587;13,39410029;62,63731579;3,6764855;0,218199792;3021,536868;52,16303371;107,1844376;14,914;14,914;29,828;0,10394825;172369,7;846,9386027;6,287019148;15698,44155;1490,104871;1446,582593;0;0,9;107,1844376;105,0407488;2,143688752;105,0407488;455,6420198;42,19245103;62,84829781;0,421985468;0,421969307;1,62E-05;7,77E-07;1,54E-05;0,444178218;0,421969307;0,022208911;0,002912432;0,019296479;0;0;0;0;0;0;0;0;0;0;0;0;0;37,43044757;0,529367655;0,98;0,401676982;0;0;0;0;0,506604284
descent_10;3190,620779;2133,6;0,268063451;88,99888889;78192,31283;274,2862429;0,066220344;4,143374494;13,39410029;62,56951027;3,671423157;0,218436251;3024,481772;54,86664629;106,4797736;14,914;14,914;29,828;0,10394825;172369,7;846,504263;6,276598196;15697,82944;1490,04214;1452,998504;0;0,9;106,4797736;104,3501781;2,129595472;104,3501781;491,4644289;43,7397881;60,61039003;0,421985468;0,421969307;1,62E-05;7,77E-07;1,54E-05;0,444178218;0,421969307;0,022208911;0,002912432;0,019296479;0;0;0;0;0;0;0;0;0;0;0;0;0;39,17813534;0,528147417;0,98;0,419163521;0;0;0;0;0,506222241
descent_10;3235,699821;1903,889743;0,267337254;88,99888889;80454,10211;275,7784138;0,067330562;4,226305679;13,39410029;62,76949951;3,686354302;0,217740294;3075,188758;46,18513941;109,0926836;14,914;14,914;29,828;0,10394825;172369,7;848,1701306;6,394075567;15645,60814;1484,690475;1497,76274;0;0,9;109,0926836;106,9108299;2,181853672;106,9108299;503,2156847;44,78563681;62,12519312;0,421985454;0,421969316;1,62E-05;7,77E-07;1,54E-05;0,444178227;0,421969316;0,022208911;0,002912432;0,019296479;0;0;0;0;0;0;0;0;0;0;0;0;0;40,10941211;0,520159139;0,98;0,418906455;0;0;0;0;0,497991523
descent_10;3325,857906;1446,856351;0,265909634;88,99888889;85112,30246;278,747569;0,068811322;4,325071086;13,39410029;62,8540618;3,6926677;0,217447352;3142,81951;27,40619198;117,3116771;14,914;14,914;29,828;0,10394825;172369,7;853,372836;6,705550447;15529,10347;1472,752269;1550,333755;0;0,9;117,3116771;114,9654436;2,346233542;114,9654436;557,9470916;49,65667121;65,30877235;0,42198556;0,421969333;1,62E-05;7,77E-07;1,55E-05;0,444178245;0,421969333;0,022208912;0,002912432;0,01929648;0;0;0;0;0;0;0;0;0;0;0;0;0;44,74559459;0,510970542;0,98;0,431926931;0;0;0;0;0,488015704
descent_10;3370,936948;1219,2;0,265206918;88,99888889;87513,02812;280,2267163;0,0694969;4,374483322;13,39410029;62,94501369;3,699458144;0,217133153;3174,131914;17,74136815;121,2789329;14,914;14,914;29,828;0,10394825;172369,7;855,8383237;6,86021857;15472,82887;1466,986452;1573,779897;0;0,9;121,2789329;118,8533542;2,425578658;118,8533542;583,3614282;51,91851893;66,93483531;0,421985676;0,421969341;1,62E-05;7,77E-07;1,56E-05;0,444178254;0,421969341;0,022208913;0,002912432;0,019296481;0;0;0;0;0;0;0;0;0;0;0;0;0;46,88697145;0,506941611;0,98;0,436828386;0;0;0;0;0,483571003
descent_11;3370,936948;1219,2;0,25600899;85,91222222;87513,02812;280,2267163;0,069573106;4,374374722;13,39410029;62,87450673;3,694194113;0,217376644;3177,61247;20,10237224;120,7139153;14,914;14,914;29,828;0,10394825;172369,7;855,5023115;6,85150703;15472,37026;1466,939465;1580,233463;0;0,9;120,7139153;118,299637;2,414278306;118,299637;618,4827122;53,13522421;65,16441278;0,421985676;0,421969341;1,62E-05;7,77E-07;1,56E-05;0,444178254;0,421969341;0,022208913;0,002912432;0,019296481;0;0;0;0;0;0;0;0;0;0;0;0;0;48,27114558;0,505824146;0,98;0,449157965;0;0;0;0;0,48310585
descent_11;3410,835561;1028,233573;0,255444061;85,91222222;89569,00536;281,4675603;0,070211663;4,421646576;13,39410029;62,97595566;3,701768264;0,217026469;3206,777284;11,87323901;123,7930021;14,914;14,914;29,828;0,10394825;172369,7;857,4223611;6,975647411;15427,74137;1462,367146;1602,662375;0;0,9;123,7930021;121,3171421;2,475860042;121,3171421;637,7049284;54,78664752;66,53049454;0,421985596;0,421969349;1,62E-05;7,77E-07;1,55E-05;0,444178262;0,421969349;0,022208913;0,002912432;0,019296481;0;0;0;0;0;0;0;0;0;0;0;0;0;49,8215146;0,502070087;0,98;0,451598567;0;0;0;0;0,47902514
descent_11;3490,632787;647,2578033;0,254328019;85,91222222;93787,92507;283,9432517;0,07146909;4,507353897;13,39410029;63,06717907;3,708578979;0,216712551;3264,207748;5,036013155;129,9610156;14,914;14,914;29,828;0,10394825;172369,7;861,3471013;7,236168093;15336,84366;1453,055301;1656,399444;0;0,9;129,9610156;127,3617953;2,599220312;127,3617953;675,6098403;58,04314273;69,31865255;0,421985471;0,421969364;1,62E-05;7,77E-07;1,53E-05;0,444178277;0,421969364;0,022208914;0,002912432;0,019296482;0;0;0;0;0;0;0;0;0;0;0;0;0;52,87144447;0,493338654;0,98;0,455734332;0;0;0;0;0,469697781
descent_11;3530,5314;457,2;0,25377665;85,91222222;95952,1631;285,1784132;0,072097763;4,54921054;13,39410029;63,09780429;3,71086545;0,216607367;3292,921129;13,69383675;133,2153934;14,914;14,914;29,828;0,10394825;172369,7;863,3449651;7,36977276;15292,27242;1448,489683;1695,08189;0;0,9;133,2153934;130,5510855;2,664307868;130,5510855;696,1129456;59,80461007;70,74647546;0,421985596;0,421969371;1,62E-05;7,77E-07;1,54E-05;0,444178285;0,421969371;0,022208914;0,002912432;0,019296482;0;0;0;0;0;0;0;0;0;0;0;0;0;54,5273552;0,487366413;0,98;0,458093549;0;0;0;0;0,463510103
descent_12;3530,5314;457,2;0,174406984;59,04282967;95952,1631;285,1784132;0,092790427;5,539664346;13,39410029;59,70081747;3,457247309;0,228932364;4238,017172;4,898748209;298,2427494;14,914;14,914;29,828;0,10394825;172369,7;889,4168529;9,074372115;14844,82787;1402,670999;2512,174173;0;0,9;298,2427494;292,2778944;5,964854988;292,2778944;3671,090792;216,7515883;75,52630608;0,421985596;0,421969371;1,62E-05;7,77E-07;1,54E-05;0,444178285;0,421969371;0,022208914;0,002912432;0,019296482;0;0;0;0;0;0;0;0;0;0;0;0;0;213,2818874;0,40791328;0,98;0,74159419;0;0;0;0;0,387850537
descent_12;3567,520938;342,9;0,174180272;59,04282967;97273,14245;285,92127;0,093275779;5,576557114;13,39410029;59,78569328;3,463584114;0,228607356;4260,184654;1,409494943;298,2041475;14,914;14,914;29,828;0,10394825;172369,7;889,8768391;9,136917886;14823,38506;1400,475935;2533,086066;0;0,9;298,2041475;292,2400646;5,96408295;292,2400646;3661,411293;216,1800833;76,05998123;0,421985806;0,421969378;1,62E-05;7,77E-07;1,57E-05;0,444178293;0,421969378;0,022208915;0,002912432;0,019296482;0;0;0;0;0;0;0;0;0;0;0;0;0;212,6625914;0,40560129;0,98;0,739734587;0;0;0;0;0,385490452
descent_12;3641,500014;114,3;0,173729463;59,04282967;99959,43431;287,4070633;0,09429898;5,652956456;13,39410029;59,94716439;3,475639505;0,227991589;4306,917314;14,26781818;298,3784532;14,914;14,914;29,828;0,10394825;172369,7;890,8428606;9,263304126;14781,34528;1396,172584;2596,806095;0;0,9;298,3784532;292,4108841;5,967569064;292,4108841;3645,351076;215,2318427;77,17904147;0,421985535;0,421969392;1,62E-05;7,77E-07;1,54E-05;0,444178307;0,421969392;0,022208915;0,002912432;0,019296483;0;0;0;0;0;0;0;0;0;0;0;0;0;211,6173816;0,39905234;0,98;0,736059615;0;0;0;0;0,378937261
descent_12;3678,489551;0;0,173505355;59,04282967;101325;288,15;0,095047396;5,702241147;13,39410029;59,99365987;3,479110845;0,227814894;4341,099718;20,85943996;298,5895037;14,914;14,914;29,828;0,10394825;172369,7;891,3789991;9,31891443;14764,97003;1394,49642;2639,045234;0;0,9;298,5895037;292,6177136;5,971790074;292,6177136;3638,946707;214,8537106;77,76400303;0,421985547;0,421969399;1,62E-05;7,77E-07;1,54E-05;0,444178315;0,421969399;0,022208916;0,002912432;0,019296483;0;0;0;0;0;0;0;0;0;0;0;0;0;211,1900663;0,394986258;0,98;0,73424711;0;0;0;0;0,374913249
reserve_climb_1;3678,489551;0;0,241882353;82,31111111;101325;288,15;0,242683833;10,3018283;13,39410029;42,44958625;2,169274929;0,321968963;11084,0987;71,56527607;1604,462876;14,914;14,914;29,828;0,10394825;172369,7;1002,290647;19,10966378;13522,37801;1267,423519;8253,949586;168,1884201;0,970731783;1772,651296;1737,19827;35,45302592;1737,19827;14592,79962;1201,149551;536,0487193;0,421985547;14,9543016;0,03067862;0,001469517;0;15,74137011;14,9543016;0,787068505;0,103214579;0,683853926;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;191,2994519;185,6848264;5,614625523;1,410178456;4,204447067;129,3265573;56,35826909;1330,476108;0,260111312;0,98;0,691429166;0,952357311;0,970731783;0,97065007;0,696484251;0,235542074
reserve_climb_1;3689,43258;116,0060212;0,242199452;82,31111111;99939,16597;287,3959746;0,240732796;10,21410197;13,39410029;42,4292084;2,167753524;0,322123598;10994,98899;59,19846912;1592,581826;14,914;14,914;29,828;0,10394825;172369,7;1001,408419;18,9469332;13543,528;1269,584338;8162,193296;168,1884201;0,970731783;1760,770246;1725,554841;35,21540492;1725,554841;14471,39341;1191,156471;534,3983703;14,98506035;14,95445054;0,030689175;0,001470023;0,029139789;15,74152688;14,95445054;0,787076344;0,103215607;0,683860737;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;191,4540972;185,8349328;5,61916435;1,411318435;4,207845915;129,2220949;56,61283793;1320,378566;0,261619787;0,98;0,690303456;0,952357311;0,970731783;0,97065007;0,695359548;0,236674503
reserve_climb_1;3711,318638;344,6003055;0,242827941;82,31111111;97253,38415;285,9102192;0,23690066;10,04200939;13,39410029;42,38911531;2,164760185;0,322428274;10819,96384;35,39385502;1569,171277;14,914;14,914;29,828;0,10394825;172369,7;999,6700876;18,62627807;13586,11305;1273,93533;7982,423092;168,1884201;0,970731783;1737,359697;1702,612503;34,74719394;1702,612503;14232,20223;1171,468379;531,1441241;14,9852984;14,95474706;0,030710189;0,001471029;0,029080314;15,74183901;14,95474706;0,787091951;0,103217653;0,683874297;0,95;173,2594142;0;5,070994133;1,273639114;3,797355019;191,7702675;186,1418236;5,628443928;1,413649109;4,214794819;129,0090474;57,1327762;1300,477426;0,264655913;0,98;0,688041687;0,952361246;0,970731783;0,97065007;0,693068569;0,239573007
