;segment;time;altitude_m;mach_number;velocity_m_s;pressure_Pa;density_kg_m3;temperature_C;lift_coefficient;drag_coefficient;angle_of_attack_rad;flight_path_angle_rad;mass_kg;mass_flow_kg_s;CG_m;CG_percent;throttle;battery_energy;battery_voltage;battery_voltage_under_load;battery_voltage_open_circuit;state_of_charge;rpm;rpm_wtp;battery_resistive_losses;emotor_efficiency;emotorWTP_efficiency;combustion_engine_throttle;beta_propeller;eta_propeller;cp_propeller;ct_propeller;j_propeller;rpm_propeller;thrust_propeller;beta_propellerWTP;eta_propellerWTP;cp_propellerWTP;ct_propellerWTP;j_propellerWTP;rpm_propellerWTP;thrust_propellerWTP;power_WTP;propeller_rpm;battery_current;battery_draw;propeller_motor_torque;propeller_torque;battery_specfic_power;propeller_tip_mach;propeller_power_coefficient;gas_turbine_p3;gas_turbine_t3;gas_turbine_far;electric_throttle;electric_throttle_WTP;disc_loading;power_loading;propeller_thrust;power;heat_load_vcs;tms_mdot_air_vcs;heat_load_liquid;tms_mdot_air_liquid;thrust_turboprop;thrust_WTP;power_propeller_turboprop;power_turboshaft;power_motor_turboprop;power_propeller_WTP;propellerWTP_tip_mach;co_emissions_index;co2_emissions_index;nox_emissions_index;co_emissions_total;co2_emissions_total;nox_emissions_total;l_over_d;weight;lift;drag
27;climb_7;701,2149418;4572;0,315260503;101,6027778;57206,73029;0,771086546;258,4533111;0,825668312;0,04825301;0,080721084;0,126579735;18127,15737;0,167723822;9,351993074;21,00038097;0,9;154812577,4;0;773,8463382;776,3784951;0,848883186;1041,601772;3169,005606;85,89614944;0,97107736;0,970962083;0,9;31,25621801;0,870747323;0,161017961;0,101141593;1,386234432;1041,601772;7468,056506;35,51864172;0,840957301;0,365086718;0,221479379;1,386234432;3169,005606;1766,723181;213451,9583;1041,601772;33,92212757;-26250,51421;-87,02942109;7988,968352;97,75517866;0,714467955;0,161017961;13,29230038;697,688052;0,024688243;-1;1;659,6290557;0,021195102;18469,55937;2169717,854;265,6093469;0,010573414;8979,814382;0,151596239;7468,056506;1766,723181;871406,9688;1112519,617;227842,4916;213451,9583;0,714467955;1,871681589;3160;13,69279822;0,265902076;436,8783678;2,121201218;17,11122925;177827,4138;175763,474;10271,82042
28;climb_8;701,2149418;4572;0,325316914;104,8437778;57206,73029;0,771086546;258,4533111;0,776264466;0,045881304;0,073839;0,116331246;18127,15737;0,167962334;9,351993074;21,00038097;0,9;154812577,4;0;773,8462868;776,3784951;0,848883186;1041,601772;3169,005606;85,89793651;0,97107736;0,970962083;0,9;31,90328635;0,872052486;0,161541282;0,098480986;1,430453555;1041,601772;7271,60355;35,99289354;0,846407547;0,365086718;0,216023898;1,430453555;3169,005606;1723,205251;213451,9583;1041,601772;33,9221449;-26250,52587;-87,02942109;8014,933101;97,75522209;0,714467955;0,161541282;13,31679716;697,9827548;0,024678069;-1;1;642,4882279;0,020577457;17989,6176;2175382,131;265,6102405;0,010661895;8979,814382;0,152106768;7271,60355;1723,205251;874239,1071;1115394,885;227842,4916;213451,9583;0,714467955;1,868762424;3160;13,71439204;0,265902076;436,8783678;2,121201218;16,91897138;177827,4138;175957,133;10399,98999
29;climb_8;737,6419697;4731,81643;0,325971708;104,8437778;56010,25833;0,75800157;257,4160197;0,789346718;0,046529008;0,075601731;0,116798462;18121,07879;0,165783483;9,351714507;20,98679491;0,9;153853174,8;0;773,1167864;775,6559197;0,843622498;1041,601772;3169,005606;86,22104835;0,97107736;0,970962083;0,9;31,89891699;0,87200884;0,161423808;0,098404445;1,430453555;1041,601772;7142,652153;36,10977733;0,845123435;0,371389015;0,219419609;1,430453555;3169,005606;1720,590923;213451,9583;1041,601772;33,95688065;-26252,63445;-87,02942109;7873,193875;97,76307429;0,715906028;0,161423808;13,12728604;696,799531;0,024706176;-1;1;633,0906485;0,020641506;17726,48615;2144461,355;265,7717964;0,010370677;8979,814382;0,150371093;7142,652153;1720,590923;858778,7193;1099699,059;227842,4916;213451,9583;0,715906028;1,867627353;3160;13,58988835;0,27726021;456,0867007;2,204194036;16,96461525;177767,7829;175886,2775;10367,8318
30;climb_8;810,4960256;5036,511622;0,327231036;104,8437778;53785,45;0,733527658;255,4385341;0,815059648;0,047829886;0,079069465;0,117693232;18109,15404;0,161623172;9,351167482;20,96011577;0,9;151934115,4;0;771,6812827;774,2329594;0,833099727;1041,601772;3169,005606;86,8211121;0,97107736;0,970962083;0,9;31,88563446;0,871904801;0,160965985;0,098113647;1,430453555;1041,601772;6891,608408;36,33852447;0,842579421;0,383780289;0,226057933;1,430453555;3169,005606;1715,411552;213451,9583;1041,601772;34,02512276;-26256,55037;-87,02942109;7597,380122;97,77765694;0,718671791;0,160965985;12,76413434;694,5487635;0,02476135;-1;1;614,7889436;0,020772493;17214,03992;2084291,877;266,0718283;0,009821919;8979,814382;0,147226088;6891,608408;1715,411552;828693,9804;1069156,177;227842,4916;213451,9583;0,718671791;1,864896144;3160;13,35031403;0,299513542;493,7689155;2,364806708;17,04080259;177650,8011;175751,8604;10313,59054
31;climb_8;846,9230536;5181,6;0,327835806;104,8437778;52751,5767;0,722089331;254,4969704;0,827667902;0,048481266;0,080770958;0,118149533;18103,30277;0,159648012;9,350898803;20,94701193;0,9;150974466;0;770,9750996;773,5324745;0,827837685;1041,601772;3169,005606;87,10074945;0,97107736;0,970962083;0,9;31,8781008;0,87184894;0,160691058;0,097939796;1,430453555;1041,601772;6772,122441;36,4502431;0,841323271;0,389859598;0,229296471;1,430453555;3169,005606;1712,854149;213451,9583;1041,601772;34,0586554;-26258,37524;-87,02942109;7466,135903;97,78445264;0,72;0,160691058;12,5976699;693,4921585;0,024789228;-1;1;606,0715345;0,020837923;16969,95318;2055660,615;266,2116469;0,009583985;8979,814382;0,145784827;6772,122441;1712,854149;814378,3489;1054622,541;227842,4916;213451,9583;0,72;1,86409144;3160;13,23880476;0,310423005;512,258912;2,442594527;17,07191177;177593,4002;175687,5903;10291,032
32;cruise;846,9230536;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,585650783;0,037803774;0,046906531;0,046906531;18103,30277;0,133740621;9,350898803;20,94701193;0,740641973;150974466;0;770,9750593;773,5324745;0,827837685;1041,601772;3169,005606;87,10215908;0,97107736;0,970962083;0,740641973;35,05648562;0,854269992;0,122090787;0,061155699;1,705458332;1041,601772;4228,657788;39,31654692;0,867235037;0,389859598;0,198245771;1,705458332;3169,005606;1480,904136;213451,9583;1041,601772;34,05866912;-26258,38444;-87,02942109;5672,664181;97,7844869;0,72;0,122090787;11,19950182;670,1662645;0,022732534;-1;1;407,8270482;0,018455057;11419,12385;1664410,158;266,2123517;0,01014912;8979,814382;0,148978214;4228,657788;1480,904136;618753,1208;856018,2487;227842,4916;213451,9583;0,72;2,260953445;3160;11,68701723;0,310423005;512,258912;2,442594527;15,49186021;177593,4002;176708,8925;11406,56384
33;cruise;1309,898931;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,583656483;0,037731936;0,046638051;0,046638051;18041,42554;0,133559756;9,348046849;20,80791839;0,739445589;138771307,1;0;762,6356533;765,244455;0,760924153;1041,601772;3169,005606;89,88605873;0,97107736;0,970962083;0,739445589;35,05171107;0,854079826;0,121802576;0,060997751;1,705458332;1041,601772;4217,736386;39,31654692;0,867235037;0,389859598;0,198245771;1,705458332;3169,005606;1480,904136;213451,9583;1041,601772;34,45492174;-26276,55175;-87,02942109;5659,273121;97,85214075;0,72;0,121802576;11,18888416;669,9689452;0,022717282;-1;1;407,0469458;0,01846334;11397,28104;1661488,864;267,6043016;0,010237003;8979,814382;0,148978214;4217,736386;1480,904136;617292,4737;854535,3583;227842,4916;213451,9583;0,72;2,265240278;3160;11,67418023;0,450447175;707,7909735;3,165366913;15,46850076;176986,3845;176107,1508;11384,88813
34;cruise;2235,850686;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,57967583;0,037589312;0,046102161;0,046102161;17917,92231;0,133201582;9,342295629;20,52742376;0,73707897;114343638,2;0;749,092374;751,7587812;0,626980014;1041,601772;3169,005606;93,61854004;0,97107736;0,970962083;0,73707897;35,04223325;0,853698709;0,121230534;0,060684186;1,705458332;1041,601772;4196,05467;39,31654692;0,867235037;0,389859598;0,198245771;1,705458332;3169,005606;1480,904136;213451,9583;1041,601772;35,11036859;-26300,90936;-87,02942109;5632,694513;97,94284686;0,72;0,121230534;11,16773285;669,5815589;0,022687464;-1;1;405,4982473;0,018479883;11353,91761;1655690,673;269,4705422;0,01035483;8979,814382;0,148978214;4196,05467;1480,904136;614393,3779;851592,1139;227842,4916;213451,9583;0,72;2,273632009;3160;11,64884673;0,730742437;1098,061186;4,60558778;15,42129415;175774,8178;174906,0651;11341,85389
35;cruise;2698,826564;5181,6;0,390862258;125;52751,5767;0,722089331;254,4969704;0,577689398;0,037518513;0,04583474;0,04583474;17856,29381;0,133026541;9,339395998;20,3860049;0,735927767;102120971,7;0;743,6524893;746,3401015;0,559959515;1041,601772;3169,005606;95,08798382;0,97107736;0,970962083;0,735927767;35,03752918;0,853507747;0,120946654;0,060528542;1,705458332;1041,601772;4185,292548;39,31654692;0,867235037;0,389859598;0,198245771;1,705458332;3169,005606;1480,904136;213451,9583;1041,601772;35,38009904;-26310,49872;-87,02942109;5619,504688;97,97855703;0,72;0,120946654;11,15701066;669,4017255;0,022673996;-1;1;404,729522;0,018488142;11332,39337;1652813,278;270,2052641;0,010401218;8979,814382;0,148978214;4185,292548;1480,904136;612954,6808;850131,5077;227842,4916;213451,9583;0,72;2,277360144;3160;11,63670806;0,870979419;1292,807231;5,323112897;15,39744921;175170,2423;174306,6971;11320,49177
36;descent_5;2698,826564;5181,6;0,327835806;104,8437778;52751,5767;0,722089331;254,4969704;0,821964455;0,051396137;0,083607429;0,020915591;17856,29381;0,052487081;9,339395998;20,3860049;0,15;102120971,7;0;746,3049405;746,3401015;0,559959515;1041,601772;3169,005606;0,02447497;0;0;0,15;28,60809338;0,059579528;0,011079745;0,00046148;1,430453555;1041,601772;31,90940216;28,35604945;0;0;-0,007174321;1,430453555;3169,005606;-53,59247873;0;1041,601772;0,696082969;-519,4901591;0;514,7945561;1,934546993;0,72;0,011079745;4,583370735;545,6821009;0,017013116;0;0;1,548795728;0,000772301;43,36615315;112303,7529;0,012237485;2,53E-07;0;0,001311252;31,90940216;-53,59247873;56151,87643;57006,98115;0;0;0,72;6,525284032;3160;6,059833093;0,870979419;1292,807231;5,323112897;15,99272821;175170,2423;174476,9297;10909,76645
37;descent_5;2722,053882;5028,814492;0,327199045;104,8437778;53840,75455;0,734138338;255,4884865;0,808509167;0,050607768;0,081729904;0,019005956;17855,06531;0,053184689;9,339337993;20,38317593;0,15;102108904,8;0;746,2999729;746,3351341;0,559893349;1041,601772;3169,005606;0,024475296;0;0;0,15;28,609935;0,065804375;0,011149195;0,00051289;1,430453555;1041,601772;36,05596457;28,35619076;0;0;-0,007170658;1,430453555;3169,005606;-54,4589137;0;1041,601772;0,696087606;-519,4901612;0;526,6652767;1,934547001;0,718601531;0,011149195;4,638782213;546,5023823;0,016929353;0;0;1,314500223;0,000640697;36,80589826;114893,381;0,012237648;2,60E-07;0;0,001311252;36,05596457;-54,4589137;57446,6905;58321,5132;0;0;0,718601531;6,530940531;3160;6,072464922;0,879012263;1296,6893;5,330564808;15,97598944;175158,1907;174484,5178;10921,67208
38;descent_5;2768,508517;4724,03308;0,325939728;104,8437778;56068,05388;0,758634854;257,4665365;0,782383398;0,049110697;0,078086065;0,015568505;17852,56837;0,054300012;9,339220073;20,37742483;0,15;102084770,9;0;746,2900398;746,3252015;0,559761016;1041,601772;3169,005606;0,024475948;0;0;0,15;28,62580059;0,118992139;0,011825103;0,00098367;1,430453555;1041,601772;71,45899621;28,35645564;0;0;-0,007163914;1,430453555;3169,005606;-56,22315889;0;1041,601772;0,696096876;-519,4901655;0;577,2327627;1,934547016;0,715835792;0,011825103;4,8154856;549,703872;0,016839713;0;0;1,088277288;0,000483966;30,47167465;125924,8078;0,012237974;2,92E-07;0;0,001311252;71,45899621;-56,22315889;62962,40389;63921,22222;0;0;0,715835792;6,48707822;3160;6,10522342;0,895268572;1304,579629;5,345766504;15,93101815;175133,6957;174480,3253;10952,23944
39;descent_5;2791,735835;4572;0,325316914;104,8437778;57206,73029;0,771086546;258,4533111;0,769699539;0,048402868;0,076317773;0,013891935;17851,30101;0,054822963;9,339160209;20,37450515;0,15;102072704;0;746,2850744;746,3202363;0,559694849;1041,601772;3169,005606;0,024476274;0;0;0,15;28,63382584;0,143609544;0,012167142;0,001221513;1,430453555;1041,601772;90,19363879;28,35657948;0;0;-0,007160823;1,430453555;3169,005606;-57,12131253;0;1041,601772;0,696101511;-519,4901676;0;603,6774308;1,934547024;0,714467955;0,012167142;4,907346459;551,3716038;0,01680021;0;0;2,362315949;0,001004522;66,14465252;131693,78;0,012238137;2,93E-07;0;0,001311252;90,19363879;-57,12131253;65846,88998;66849,63449;0;0;0,714467955;6,458238414;3160;6,125019144;0,90347222;1308,584492;5,353516358;15,90194067;175121,2629;174469,0501;10971,5571
40;descent_6;2791,735835;4572;0,315260503;101,6027778;57206,73029;0,771086546;258,4533111;0,819659812;0,051205732;0,083694784;0,021930953;17851,30101;0,05481915;9,339160209;20,37450515;0,15;102072704;0;746,2850744;746,3202363;0,559694849;1041,601772;3169,005606;0,024476274;0;0;0,15;27,8440106;0,173613483;0,012065452;0,00151109;1,386234432;1041,601772;111,5753258;27,5553777;0;0;-0,007050781;1,386234432;3169,005606;-56,24351563;0;1041,601772;0,696101511;-519,4901676;0;598,6320545;1,934547024;0,714467955;0,012065452;4,899965959;551,0156265;0,016816203;0;0;3,952283748;0,001694785;110,6636203;130593,1182;0,012238137;2,86E-07;0;0,001311252;111,5753258;-56,24351563;65296,55909;66290,92293;0;0;0,714467955;6,480881142;3160;6,12674813;0,90347222;1308,584492;5,353516358;16,00718874;175121,2629;174484,4195;10900,37872
41;descent_6;2816,088878;4419,586378;0,314658862;101,6027778;58367,03635;0,783726351;259,442603;0,806362829;0,050432779;0,081830795;0,020212145;17849,96102;0,05533954;9,339096905;20,37141773;0,15;102060052,2;0;746,2798691;746,3150312;0,559625476;1041,601772;3169,005606;0,024476615;0;0;0,15;27,85210288;0,19530247;0,012396798;0,001746548;1,386234432;1041,601772;131,0749553;27,55542621;0;0;-0,007049537;1,386234432;3169,005606;-57,15538482;0;1041,601772;0,696106369;-519,4901698;0;625,1543189;1,934547033;0,713104469;0,012396798;4,992073431;552,6883373;0,016776565;0;0;5,279984813;0,002168063;147,839141;136379,0182;0,012238308;2,85E-07;0;0,001311252;131,0749553;-57,15538482;68189,5091;69227,92802;0;0;0,713104469;6,448624049;3160;6,148064174;0,912122653;1312,818833;5,361741986;15,98886368;175108,1177;174467,619;10911,82103
42;descent_6;2864,794964;4114,866874;0,313466176;101,6027778;60744,15433;0,809473685;261,4206291;0,780616847;0,048963775;0,078223683;0,016590657;17847,23381;0,056661106;9,338968035;20,36513258;0,15;102034748,7;0;746,2694608;746,3046234;0,559486729;1041,601772;3169,005606;0,024477299;0;0;0,15;27,85750547;0,208673476;0,012607734;0,001897875;1,386234432;1041,601772;147,1109621;27,5555079;0;0;-0,007047522;1,386234432;3169,005606;-59,01620439;0;1041,601772;0,696116084;-519,4901743;0;656,6788634;1,934547049;0,710401512;0,012607734;5,129426061;554,8532171;0,016648256;0;0;6,292501152;0,002459782;176,1895154;143256,1784;0,012238649;3,18E-07;0;0,001311252;147,1109621;-59,01620439;71628,08922;72718,8723;0;0;0,710401512;6,424379006;3160;6,18743046;0,929674951;1321,436834;5,378562485;15,94274243;175081,3637;174445,8088;10942,02015
43;descent_6;2889,148008;3962,4;0,31287444;101,6027778;61962,71662;0,822597704;262,4104086;0,768138516;0,048266359;0,076476317;0,014787212;17845,84555;0,057353397;9,33890242;20,36193245;0,15;102022096,9;0;746,2642578;746,2994207;0,559417356;1041,601772;3169,005606;0,02447764;0;0;0,15;27,85908851;0,212356714;0,01266658;0,001940388;1,386234432;1041,601772;152,8448617;27,55554132;0;0;-0,007046743;1,386234432;3169,005606;-59,96640038;0;1041,601772;0,69612094;-519,4901765;0;670,4402825;1,934547058;0,709060473;0,01266658;5,195266051;555,8468713;0,016582326;0;0;6,634195269;0,002540122;185,7569226;146258,2673;0,01223882;3,25E-07;0;0,001311252;152,8448617;-59,96640038;73129,13366;74242,77528;0;0;0,709060473;6,414363043;3160;6,207878624;0,938586517;1325,823727;5,387166398;15,91457334;175067,7449;174440,3383;10961,04398
44;descent_7;2889,148008;3962,4;0,303210976;98,46466667;61962,71662;0,822597704;262,4104086;0,817955222;0,051055324;0,083830737;0,022817744;17845,84555;0,057357741;9,33890242;20,36193245;0,15;102022096,9;0;746,2642578;746,2994207;0,559417356;1041,601772;3169,005606;0,02447764;0;0;0,15;27,08029112;0,23789098;0,012568164;0,002225555;1,34341909;1041,601772;175,3074911;26,76426415;0;0;-0,006957951;1,34341909;3169,005606;-59,21080295;0;1041,601772;0,69612094;-519,4901765;0;665,2311621;1,934547058;0,709060473;0,012568164;5,187388531;555,4850071;0,016596872;0;0;8,292644912;0,003199977;232,1933763;145121,8843;0,01223882;3,22E-07;0;0,001311252;175,3074911;-59,21080295;72560,94216;73665,93113;0;0;0,709060473;6,438169623;3160;6,208072127;0,938586517;1325,823727;5,387166398;16,02095851;175067,7449;174456,2666;10889,25276
45;descent_7;2914,6348;3809,567022;0,302639359;98,46466667;63204,05507;0,83591663;263,4026122;0,804882514;0,050296513;0,081990659;0,021117819;17844,37691;0,05788059;9,338832994;20,35854649;0,15;102008856,2;0;746,2588134;746,2939766;0,559344753;1041,601772;3169,005606;0,024477998;0;0;0,15;27,08753083;0,254173738;0,012853006;0,002431778;1,34341909;1041,601772;194,6531835;26,76421394;0;0;-0,006959073;1,34341909;3169,005606;-60,17920278;0;1041,601772;0,696126022;-519,4901789;0;691,3228659;1,934547066;0,707723743;0,012853006;5,284722241;557,2194024;0,016567561;0;0;9,605312516;0,003566621;268,9479614;150813,8564;0,012238999;3,15E-07;0;0,001311252;194,6531835;-60,17920278;75406,92822;76555,25708;0;0;0,707723743;6,396250971;3160;6,23648108;0,948013356;1330,464641;5,396304899;16,00274979;175053,3375;174447,6046;10901,1018
46;descent_7;2965,608384;3504,806293;0,301509015;98,46466667;65739,69412;0,862969581;265,3812846;0,779574117;0,048857854;0,078430284;0,01777746;17841,40068;0,05889018;9,338692268;20,35168307;0,15;101982374,6;0;746,2479273;746,283091;0,559199547;1041,601772;3169,005606;0,024478712;0;0;0,15;27,10063875;0,281786804;0,013367942;0,002803972;1,34341909;1041,601772;231,7095082;26,76410103;0;0;-0,006961684;1,34341909;3169,005606;-62,15010782;0;1041,601772;0,696136183;-519,4901835;0;742,2894564;1,934547084;0,705080427;0,013367942;5,477439839;560,7122832;0,016510616;0;0;12,11142128;0,004188401;339,1188008;161932,3489;0,012239356;3,54E-07;0;0,001311252;231,7095082;-62,15010782;80966,17445;82199,16188;0;0;0,705080427;6,29810324;3160;6,298986829;0,966906538;1339,869517;5,414957109;15,95596311;175024,1407;174430,5102;10931,99508
47;descent_7;2991,095176;3352,8;0,300949903;98,46466667;67034,92642;0,876711612;266,3682628;0,767317469;0,048175573;0,07670691;0,016140578;17839,89344;0,059384903;9,338620982;20,34820638;0,15;101969133,9;0;746,2424856;746,2776495;0,559126944;1041,601772;3169,005606;0,02447907;0;0;0,15;27,1067695;0,293944372;0,013608529;0,002977589;1,34341909;1041,601772;249,9748162;26,76403855;0;0;-0,006963166;1,34341909;3169,005606;-63,15323626;0;1041,601772;0,696141262;-519,4901859;0;767,6817122;1,934547092;0,703772942;0,013608529;5,57352579;562,455599;0,016482251;0;0;13,34443771;0,004462164;373,6431598;167471,7346;0,012239535;3,34E-07;0;0,001311252;249,9748162;-63,15323626;83735,86731;85011,0328;0;0;0,703772942;6,24460253;3160;6,333600293;0,976359284;1344,632397;5,424477042;15,9275213;175009,3547;174422,0539;10950,98544
48;descent_8;2991,095176;3352,8;0,291830209;95,48088889;67034,92642;0,876711612;266,3682628;0,816061594;0,05090175;0,083902079;0,024026752;17839,89344;0,059400479;9,338620982;20,34820638;0,15;101969133,9;0;746,2424856;746,2776495;0,559126944;1041,601772;3169,005606;0,02447907;0;0;0,15;26,35419814;0,314819158;0,013524573;0,003268415;1,30270942;1041,601772;274,3901962;25,99732101;0;0;-0,006898406;1,30270942;3169,005606;-62,5658811;0;1041,601772;0,696141262;-519,4901859;0;762,9455819;1,934547092;0,703772942;0,013524573;5,566324269;562,1083666;0,016495722;0;0;15,13035261;0,005090752;423,6486302;166438,5356;0,012239535;3,31E-07;0;0,001311252;274,3901962;-62,5658811;83219,26782;84486,56632;0;0;0,703772942;6,268920505;3160;6,331956408;0,976359284;1344,632397;5,424477042;16,03209317;175009,3547;174430,0587;10880,0552
49;descent_8;3017,810035;3200,579752;0,291290263;95,48088889;68352,67565;0,890640796;267,3566775;0,803209121;0,050156716;0,082086233;0,022315763;17838,30367;0,059941268;9,338545781;20,34453869;0,15;101955255,1;0;746,2367825;746,2719468;0,559050842;1041,601772;3169,005606;0,024479444;0;0;0,15;26,35909912;0,32346389;0,013710346;0,003404291;1,30270942;1041,601772;290,3380349;25,99717237;0;0;-0,006901745;1,30270942;3169,005606;-63,5906982;0;1041,601772;0,696146586;-519,4901883;0;785,7135683;1,934547101;0,702470817;0,013710346;5,656226435;563,6793022;0,016460486;0;0;16,19628585;0,005291485;453,4946734;171405,4303;0,012239722;3,62E-07;0;0,001311252;290,3380349;-63,5906982;85702,71514;87007,83263;0;0;0,702470817;6,22222966;3160;6,366153032;0,986238367;1349,656066;5,434583548;16,01398931;174993,759;174410,5875;10891,13925
50;descent_8;3071,239752;2895,601543;0,290217344;95,48088889;71056,15677;0,919059375;269,3371404;0,778298358;0,048738844;0,078568868;0,01875093;17835,06166;0,061329431;9,33839238;20,33705714;0,15;101927497,6;0;746,2253793;746,2605441;0,55889864;1041,601772;3169,005606;0,024480193;0;0;0,15;26,36095361;0,326147925;0,013779796;0,003449927;1,30270942;1041,601772;303,618414;25,99686481;0;0;-0,006908713;1,30270942;3169,005606;-65,68599743;0;1041,601772;0,69615723;-519,4901932;0;814,8911726;1,93454712;0,699883383;0,013779796;5,799992534;565,7507829;0,016360835;0;0;16,99522247;0,005353696;475,8648332;177770,5995;0,012240096;3,43E-07;0;0,001311252;303,618414;-65,68599743;88885,29974;90238,88299;0;0;0,699883383;6,184192776;3160;6,425272081;1,006376994;1359,900825;5,455309544;15,96874874;174961,9549;174393,9091;10920,95016
51;descent_8;3097,95461;2743,2;0,289685578;95,48088889;72439,29491;0,93351885;270,3268742;0,766251712;0,048068967;0,076868857;0,017132169;17833,41626;0,061831259;9,338314505;20,33325905;0,15;101913618,8;0;746,2196791;746,2548441;0,558822538;1041,601772;3169,005606;0,024480567;0;0;0,15;26,36631909;0,335269437;0,013983316;0,003598791;1,30270942;1041,601772;321,7024501;25,99670644;0;0;-0,006912327;1,30270942;3169,005606;-66,75433095;0;1041,601772;0,696162551;-519,4901956;0;839,9366436;1,934547129;0,698600985;0,013983316;5,899197539;567,4788689;0,016350015;0;0;18,21063337;0,00556551;509,8962383;183234,3332;0,012240284;3,54E-07;0;0,001311252;321,7024501;-66,75433095;91617,16662;93012,3519;0;0;0,698600985;6,126949861;3160;6,467747208;1,016508721;1365,100275;5,465915471;15,94067369;174945,8136;174395,8633;10940,30696
52;descent_9;3097,95461;2743,2;0,280945065;92,6;72439,29491;0,93351885;270,3268742;0,814656157;0,050772179;0,0840132;0,024977271;17833,41626;0,061856584;9,338314505;20,33325905;0,15;101913618,8;0;746,2196791;746,2548441;0,558822538;1041,601772;3169,005606;0,024480567;0;0;0,15;25,62775663;0,35263598;0,013902296;0,003880352;1,263403533;1041,601772;346,8716869;25,24303067;0;0;-0,006870473;1,263403533;3169,005606;-66,35013549;0;1041,601772;0,696162551;-519,4901956;0;835,0700138;1,934547129;0,698600985;0,013902296;5,891518723;567,124544;0,016362092;0;0;20,03731246;0,006159465;561,0431028;182172,6655;0,012240284;3,53E-07;0;0,001311252;346,8716869;-66,35013549;91086,33273;92473,43425;0;0;0,698600985;6,152099607;3160;6,464415573;1,016508721;1365,100275;5,465915471;16,04532591;174945,8136;174392,6318;10868,74974
53;descent_9;3125,957309;2590,390207;0,280430773;92,6;73848,01428;0,948191861;271,3193069;0,802000656;0,050039871;0,082219159;0,023315659;17831,67667;0,062357061;9,338232155;20,32924276;0,15;101899071;0;746,2137051;746,2488704;0,558742768;1041,601772;3169,005606;0,024480959;0;0;0,15;25,6331052;0,360814166;0,014098941;0,004026502;1,263403533;1041,601772;365,5938454;25,24278446;0;0;-0,006875907;1,263403533;3169,005606;-67,44632279;0;1041,601772;0,696168128;-519,4901982;0;860,1930987;1,934547138;0,697322142;0,014098941;5,99100608;568,8580253;0,016351216;0;0;21,29631409;0,006355283;596,2950451;187653,3309;0,01224048;3,84E-07;0;0,001311252;365,5938454;-67,44632279;93826,66544;95255,49791;0;0;0,697322142;6,092480124;3160;6,508754609;1,02715404;1370,597379;5,477199118;16,02723264;174928,7482;174381,9951;10880,35589
54;descent_9;3181,962707;2285,633787;0,2794134;92,6;76723,9591;0,977983497;273,2987084;0,777475882;0,048649144;0,078744557;0,020040912;17828,15817;0,063290111;9,338065546;20,321117;0,15;101869975,4;0;746,2017603;746,2369262;0,558583228;1041,601772;3169,005606;0,024481744;0;0;0,15;25,64240379;0,374394162;0,014441357;0,004279519;1,263403533;1041,601772;400,7755353;25,24228703;0;0;-0,006886923;1,263403533;3169,005606;-69,67690441;0;1041,601772;0,696179279;-519,4902033;0;908,7675142;1,934547157;0,694792329;0,014441357;6,188867902;572,158421;0,016311386;0;0;23,64997159;0,006680428;662,1972617;198249,9642;0,012240872;3,75E-07;0;0,001311252;400,7755353;-69,67690441;99124,98211;100634,4996;0;0;0,694792329;5,981408161;3160;6,60302744;1,048395915;1381,715851;5,500264424;15,98128593;174894,2317;174360,9181;10910,31841
55;descent_9;3209,965406;2133,6;0,278909949;92,6;78192,31283;0,993111781;274,2862429;0,765586435;0,047988473;0,077061014;0,018432042;17826,37939;0,0637531;9,337981291;20,31700779;0,15;101855427,6;0;746,1957895;746,2309556;0,558503458;1041,601772;3169,005606;0,024482136;0;0;0,15;25,64662112;0,380303022;0,014596852;0,004393867;1,263403533;1041,601772;417,8493225;25,24203588;0;0;-0,006892504;1,263403533;3169,005606;-70,81205819;0;1041,601772;0,696184853;-519,4902059;0;932,7614417;1,934547167;0,693540444;0,014596852;6,287019148;573,7886027;0,016290739;0;0;24,78844875;0,006821898;694,0745286;203484,301;0,012241068;3,99E-07;0;0,001311252;417,8493225;-70,81205819;101742,1505;103291,5234;0;0;0,693540444;5,924167806;3160;6,652732219;1,058984731;1387,336802;5,51205378;15,95354842;174876,7818;174350,4446;10928,63105
56;descent_10;3209,965406;2133,6;0,268063451;88,99888889;78192,31283;0,993111781;274,2862429;0,828747726;0,051543103;0,086385647;0,02864314;17826,37939;0,063815236;9,337981291;20,31700779;0,15;101855427,6;0;746,1957895;746,2309556;0,558503458;1041,601772;3169,005606;0,024482136;0;0;0,15;24,70760756;0,398407772;0,014500888;0,004757806;1,214271173;1041,601772;452,4592969;24,28145109;0;0;-0,006869671;1,214271173;3169,005606;-70,57747804;0;1041,601772;0,696184853;-519,4902059;0;926,629177;1,934547167;0,693540444;0,014500888;6,276598196;573,354263;0,016308393;0;0;27,2773528;0,007556535;763,7636377;202146,5318;0,012241068;4,00E-07;0;0,001311252;452,4592969;-70,57747804;101073,2659;102612,4527;0;0;0,693540444;5,954509577;3160;6,645966001;1,058984731;1387,336802;5,51205378;16,0787318;174876,7818;174340,5354;10842,92826
